frame_id,time,u,v,X,Y,Z,A,B,C,gt_x,gt_y,gt_z
206,1772787959.902958,250.2525,566.6786,430.8783,43.3070,609.5547,77.4047,89.5170,76.9246,1048.2151,211.7464,589.2721
207,1772787960.038693,248.2382,567.2239,430.7725,42.5062,610.5625,75.6247,89.5472,75.1296,1049.2457,212.2348,590.2650
208,1772787960.170718,246.4931,567.5156,430.6661,41.6758,611.5834,73.4914,89.5781,72.9569,1047.4967,212.1556,591.0541
209,1772787960.306710,244.2182,567.6156,430.5658,40.8699,612.5017,70.9893,89.6098,70.3673,1046.2143,213.3975,592.1636
210,1772787960.438957,242.7092,567.4027,430.4717,40.0684,613.3512,67.9716,89.6401,67.2916,1046.5007,214.1565,593.0384
211,1772787960.574667,240.9635,566.6713,430.3702,39.2213,614.2510,63.9108,89.6722,63.2552,1047.5782,214.1410,594.4125
212,1772787960.710669,239.3096,565.6148,430.2824,38.3673,615.0377,59.1045,89.7021,58.2624,1046.4410,214.8645,595.6070
213,1772787960.842991,237.2159,564.9407,430.1973,37.5398,615.7703,53.1379,89.7302,52.2392,1048.5060,216.9185,596.5309
214,1772787960.978672,235.2144,563.8335,430.1134,36.6845,616.4697,45.3853,89.7560,44.0473,1044.5811,221.0451,597.9704
215,1772787961.111025,233.1732,563.5371,430.0404,35.8570,617.0959,36.1139,89.7759,34.5779,1046.6147,220.8051,598.6262
216,1772787961.246748,231.4487,562.1714,429.9707,34.9742,617.6989,24.6841,89.7888,22.9015,1044.6473,226.5427,600.0163
217,1772787961.378721,229.4659,560.7394,429.9126,34.1465,618.2127,12.4621,89.7922,10.9965,1044.9585,223.3915,601.1382
218,1772787961.514610,227.8817,559.8564,429.8585,33.2560,618.7097,-0.3360,89.7857,-2.0564,1043.4296,225.7786,602.1598
219,1772787961.650570,226.0539,557.5936,429.8130,32.3856,619.1318,-12.1037,89.7684,-13.5549,1049.1818,225.1530,603.5560
220,1772787961.782669,225.0729,555.6251,429.7760,31.5498,619.4958,-21.8494,89.7444,-22.7621,1048.2741,216.7856,604.9608
221,1772787961.919007,222.6044,553.8264,429.7485,30.6789,619.8010,-29.7791,89.7130,-30.6229,1050.2034,217.8930,606.0970
222,1772787962.050850,221.0218,552.1133,429.7284,29.7882,620.0597,-36.2384,89.6774,-36.6657,1045.7522,210.6331,607.2177
223,1772787962.186648,218.9920,550.2930,429.7181,28.9609,620.2655,-41.1944,89.6373,-41.6287,1049.4220,211.7833,608.2720
224,1772787962.318794,217.8896,547.9402,429.7159,28.0741,620.4145,-45.3378,89.5957,-45.5451,1048.0987,209.2090,609.5051
225,1772787962.454795,216.1035,545.4432,429.7227,27.1710,620.5169,-48.6387,89.5529,-48.7007,1050.4216,207.6008,610.8571
226,1772787962.590880,214.4190,543.7604,429.7384,26.2774,620.5617,-51.3202,89.5071,-51.1934,1051.7562,205.3001,611.7307
227,1772787962.722709,212.6367,541.5491,429.7605,25.4683,620.5549,-53.4833,89.4644,-53.2896,1051.3184,204.3985,612.7594
228,1772787962.859143,212.1431,537.3787,429.7913,24.6125,620.5025,-55.3365,89.4184,-55.0422,1053.6157,203.7120,614.7342
229,1772787962.990775,210.4850,534.2580,429.8272,23.7615,620.3997,-56.8656,89.3734,-56.5015,1051.3889,201.8173,616.0529
230,1772787963.126730,209.5033,531.0171,429.8753,22.9129,620.2517,-58.1949,89.3272,-57.7753,1049.9454,200.9773,617.4580
231,1772787963.395098,207.5375,525.1745,429.9914,21.1844,619.8189,-60.3456,89.2343,-59.8142,1053.2967,199.0664,619.8502
232,1772787963.531954,204.3196,524.8480,430.0587,20.2844,619.5254,-61.2567,89.1868,-60.6546,1053.6647,198.7799,619.7217
233,1772787963.662723,205.9042,518.1802,430.1291,19.4779,619.2114,-61.9710,89.1438,-61.3247,1051.1230,196.1457,622.5016
234,1772787963.798768,204.3665,514.7052,430.2165,18.5267,618.8002,-62.7203,89.0942,-61.9908,1053.6964,195.4209,623.7254
235,1772787963.931503,203.0982,512.4512,430.2974,17.6924,618.3886,-63.2900,89.0485,-62.5452,1055.3785,195.6620,624.5041
236,1772787964.066668,202.2037,508.0971,430.3929,16.7901,617.9151,-63.8221,89.0035,-63.0246,1052.5227,193.8976,626.1092
237,1772787964.198873,201.9565,503.8224,430.4923,15.8844,617.3861,-64.3095,88.9569,-63.4559,1053.4323,192.4192,627.5006
238,1772787964.334815,200.0338,500.4584,430.6010,14.9349,616.7960,-64.7391,88.9102,-63.8450,1054.5788,192.4031,628.6990
239,1772787964.471300,199.6428,496.7020,430.7086,14.0293,616.1779,-65.1340,88.8646,-64.1847,1051.9326,190.2051,629.6491
240,1772787964.602915,199.8113,491.8507,430.8159,13.1221,615.5392,-65.4583,88.8223,-64.4821,1053.8395,189.5193,631.4941
241,1772787964.738978,198.9996,487.9631,430.9389,12.1406,614.7929,-65.7789,88.7762,-64.7440,1051.0877,187.2043,632.2823
242,1772787964.871313,197.5819,484.4465,431.0592,11.2289,614.0605,-66.0465,88.7333,-64.9737,1053.5236,187.4521,633.5152
243,1772787965.006931,198.1988,478.8482,431.1833,10.2538,613.2326,-66.2917,88.6900,-65.1814,1053.7513,185.5507,635.1966
244,1772787965.138901,197.3816,475.3106,431.3031,9.3251,612.4034,-66.5026,88.6502,-65.3533,1053.7537,184.7557,636.2157
245,1772787965.275016,196.0501,470.8047,431.4323,8.2955,611.4683,-66.7048,88.6084,-65.5156,1055.9251,184.1216,637.3483
246,1772787965.410878,196.3112,466.6298,431.5586,7.3290,610.5200,-66.8777,88.5686,-65.6523,1053.1236,182.0978,638.3966
247,1772787965.542949,195.8799,462.1191,431.6786,6.3451,609.5742,-67.0221,88.5326,-65.7708,1057.1376,181.7763,639.6560
248,1772787965.679257,195.6828,457.8877,431.8065,5.3374,608.5390,-67.1586,88.4950,-65.8753,1053.1697,179.7810,640.5908
249,1772787965.811109,195.9806,453.1376,431.9215,4.3557,607.4925,-67.2777,88.4610,-65.9648,1055.5782,179.1843,642.1995
250,1772787965.947450,196.5146,446.9566,432.0414,3.2977,606.3903,-67.3865,88.4268,-66.0491,1055.4417,177.3176,643.8400
251,1772787966.079327,197.0616,441.8461,432.1406,2.3190,605.3217,-67.4812,88.3956,-66.1215,1056.4871,176.3137,645.4235
252,1772787966.214915,196.6147,437.2376,432.2568,1.2251,604.1082,-67.5745,88.3656,-66.1914,1054.3105,174.1782,645.8728
253,1772787966.350876,196.4788,433.3876,432.3541,0.1623,602.9147,-67.6620,88.3370,-66.2594,1053.4389,172.9687,646.6289
254,1772787966.482941,196.9244,428.1114,432.4463,-0.9291,601.6795,-67.7450,88.3111,-66.3264,1055.4140,171.6891,647.8088
255,1772787966.618792,197.3001,422.3621,432.5275,-2.0059,600.4138,-67.8306,88.2857,-66.3974,1055.3870,170.5126,649.4634
256,1772787966.750868,197.5087,418.0215,432.6001,-3.1446,599.1059,-67.9134,88.2636,-66.4683,1052.8120,168.2513,649.7143
257,1772787966.886965,198.0413,413.1946,432.6637,-4.3190,597.8045,-67.9939,88.2437,-66.5407,1056.6097,167.9370,651.2651
258,1772787967.019334,198.8949,408.3499,432.7147,-5.4839,596.4616,-68.0741,88.2261,-66.6155,1052.1454,165.5270,652.0564
259,1772787967.155033,198.7148,403.0975,432.7522,-6.6314,595.0494,-68.1549,88.2117,-66.6910,1057.4471,165.3804,653.3338
260,1772787967.290979,199.6071,397.3632,432.7794,-7.8526,593.6294,-68.2331,88.1999,-66.7698,1055.1352,163.0127,654.1674
261,1772787967.423316,201.5426,392.0441,432.7912,-9.0302,592.2213,-68.3080,88.1922,-66.8474,1055.7637,161.3438,655.5268
262,1772787967.559419,201.4047,387.5193,432.7896,-10.2711,590.7248,-68.3845,88.1874,-66.9281,1056.6431,160.6750,656.5542
263,1772787967.691083,202.6298,382.3062,432.7737,-11.4744,589.2569,-68.4535,88.1867,-67.0078,1057.0159,158.8219,657.1700
264,1772787967.826945,203.4044,376.9258,432.7393,-12.7558,587.7183,-68.5252,88.1898,-67.0910,1053.5394,156.7368,658.0797
265,1772787967.959080,204.2860,372.5958,432.6935,-13.9198,586.2483,-68.5891,88.1970,-67.1700,1057.8126,156.1831,658.8284
266,1772787968.095470,205.3430,367.9858,432.6284,-15.1554,584.6871,-68.6503,88.2081,-67.2507,1055.3804,154.2164,659.3962
267,1772787968.231010,207.5807,362.2440,432.5514,-16.3325,583.2254,-68.7069,88.2228,-67.3273,1054.0036,151.7646,660.1587
268,1772787968.362934,208.8392,357.4255,432.4699,-17.4079,581.8618,-68.7537,88.2406,-67.3969,1054.4433,150.5301,661.2091
269,1772787968.499060,210.2755,352.6280,432.3661,-18.5276,580.4187,-68.7875,88.2625,-67.4564,1059.7289,150.4732,662.9261
270,1772787968.631174,212.0019,348.8665,432.2649,-19.5279,579.1596,-68.8017,88.2863,-67.4969,1056.8223,148.3618,663.2244
271,1772787968.767061,214.5769,344.4239,432.1391,-20.6632,577.7268,-68.7912,88.3152,-67.5145,1056.2641,146.0632,663.5841
272,1772787968.899224,216.4317,340.0286,432.0147,-21.6668,576.4631,-68.7511,88.3450,-67.5050,1058.4002,145.2288,664.9838
273,1772787969.035076,219.0805,336.4714,431.8863,-22.6354,575.2253,-68.6760,88.3794,-67.4631,1056.2667,142.6602,664.7737
274,1772787969.171069,221.0415,332.5134,431.7523,-23.6109,574.0664,-68.5621,88.4172,-67.3819,1056.5807,141.3034,665.7929
275,1772787969.303093,223.5007,328.6750,431.6166,-24.5545,572.9543,-68.4070,88.4562,-67.2598,1053.2972,138.6805,665.8284
276,1772787969.439153,226.0973,325.0765,431.4745,-25.4697,571.8562,-68.1996,88.4988,-67.0899,1058.2916,138.1861,667.4155
277,1772787969.571522,228.5923,321.0533,431.3303,-26.3873,570.8006,-67.9405,88.5439,-66.8611,1055.9455,135.7727,667.6765
278,1772787969.707032,230.8065,318.6657,431.1858,-27.2913,569.7824,-67.6083,88.5912,-66.5736,1055.8699,134.3001,668.0346
279,1772787969.839116,233.4206,316.1026,431.0455,-28.1416,568.8875,-67.2180,88.6395,-66.2224,1056.7674,132.8356,668.3489
280,1772787969.974988,236.7336,313.5693,430.9079,-28.9750,568.0363,-66.7458,88.6906,-65.7814,1056.3435,130.5035,668.8123
281,1772787970.111136,239.5941,311.1221,430.7666,-29.8297,567.1943,-66.1746,88.7448,-65.2448,1059.1979,129.4115,669.5127
282,1772787970.243194,242.7617,308.4304,430.6358,-30.6407,566.4446,-65.5204,88.7978,-64.6332,1055.8527,127.0146,669.7399
283,1772787970.379253,244.8442,306.8600,430.5043,-31.4360,565.7448,-64.7276,88.8542,-63.8760,1056.7898,125.4748,669.8859
284,1772787970.511053,248.5858,304.6004,430.3830,-32.2152,565.1142,-63.8204,88.9093,-63.0165,1055.6436,123.0667,670.3217
285,1772787970.647168,251.3317,303.4623,430.2658,-32.9613,564.5516,-62.7777,88.9678,-61.9554,1059.1794,121.6094,670.8132
286,1772787970.779407,254.6276,301.6024,430.1544,-33.7021,564.0420,-61.5597,89.0223,-60.7803,1058.1023,119.7295,671.1645
287,1772787970.915140,258.4236,300.3633,430.0477,-34.4649,563.5824,-60.1064,89.0791,-59.3674,1056.0617,117.0542,671.0911
288,1772787971.051218,261.5869,299.3641,429.9537,-35.1702,563.1878,-58.3838,89.1383,-57.6451,1057.1435,115.0829,671.3560
289,1772787971.183245,264.9062,298.7500,429.8670,-35.8678,562.8585,-56.4608,89.1935,-55.7543,1057.2763,113.0068,671.4533
290,1772787971.319230,268.5739,297.1064,429.7874,-36.5643,562.5855,-54.0732,89.2495,-53.4457,1057.0306,111.2037,672.0003
291,1772787971.587244,274.8465,296.6688,429.6567,-37.9154,562.2328,-48.2422,89.3536,-47.5199,1058.6949,105.9609,672.2697
292,1772787971.719048,274.5139,296.6048,429.6059,-38.5352,562.1482,-44.6747,89.4005,-43.9611,1058.9503,106.6309,672.3916
293,1772787971.855204,281.7504,296.5981,429.5614,-39.2096,562.1184,-40.2821,89.4464,-39.6371,1061.7922,102.6157,672.8749
294,1772787971.991951,285.4077,296.4267,429.5291,-39.8186,562.1478,-35.4010,89.4863,-34.6576,1057.9640,99.3159,672.3709
295,1772787972.123107,287.5699,297.3661,429.5063,-40.3844,562.2225,-30.1356,89.5181,-29.4534,1059.6314,97.8266,672.3271
296,1772787972.259226,292.0630,297.8421,429.4894,-41.0211,562.3649,-23.4426,89.5490,-22.7378,1055.6244,93.6427,671.6561
297,1772787972.391503,295.5022,299.0601,429.4823,-41.6027,562.5533,-16.5579,89.5701,-15.7534,1061.3870,90.0587,672.1446
298,1772787972.527216,298.6532,300.3529,429.4830,-42.1929,562.7945,-9.2206,89.5841,-8.4738,1059.3612,89.7643,671.6135
299,1772787972.659124,302.8509,302.2282,429.4907,-42.7192,563.0720,-1.9066,89.5902,-0.8653,1059.1867,82.3349,670.7843
300,1772787972.795474,305.8154,302.5704,429.5074,-43.3124,563.4147,5.9898,89.5892,6.6191,1057.4653,83.2879,670.7341
301,1772787972.927610,309.5023,303.6702,429.5309,-43.8646,563.8069,13.2270,89.5808,13.7782,1054.7442,84.1723,670.4313
302,1772787973.063214,312.5406,304.7868,429.5622,-44.4619,564.2748,20.2300,89.5657,20.5925,1058.7380,84.2083,671.0245
303,1772787973.199241,315.0195,306.5783,429.6006,-45.0236,564.7714,26.4445,89.5451,26.6967,1055.8518,83.5703,670.3914
304,1772787973.331165,319.4252,308.4756,429.6456,-45.5917,565.3273,31.8113,89.5211,31.8620,1061.4919,81.5568,670.8631
305,1772787973.467214,322.4848,310.3446,429.6967,-46.1563,565.9356,36.5632,89.4931,36.5133,1058.7248,82.4239,670.3932
306,1772787973.599227,326.1391,313.1686,429.7526,-46.7192,566.6046,40.5188,89.4641,40.4089,1055.5058,80.6899,669.1039
307,1772787973.735278,328.9382,315.2928,429.8175,-47.3107,567.3264,44.0249,89.4327,43.7559,1056.5779,80.3274,669.1585
308,1772787973.871297,332.2402,318.3937,429.8830,-47.8463,568.0957,46.9578,89.4017,46.6815,1054.5575,76.9783,667.9241
309,1772787974.003353,335.3754,320.8656,429.9566,-48.4286,568.9123,49.5279,89.3689,49.1132,1058.0404,77.8214,668.4201
310,1772787974.139495,338.2226,324.1095,430.0322,-48.9956,569.7921,51.7122,89.3377,51.1811,1057.5014,77.4557,667.4728
311,1772787974.271210,341.9397,327.1979,430.1103,-49.5632,570.6976,53.5956,89.3074,52.9546,1057.9771,76.1098,667.2153
312,1772787974.407536,344.6821,330.2637,430.1902,-50.1251,571.6655,55.1347,89.2786,54.4857,1058.8254,74.6283,666.6371
313,1772787974.539325,347.3647,333.3697,430.2765,-50.7253,572.7134,56.5841,89.2501,55.7705,1057.1032,73.6814,665.7805
314,1772787974.675390,350.1718,336.5071,430.3559,-51.2909,573.7584,57.7227,89.2224,56.9156,1058.7646,72.3678,665.8147
315,1772787974.807290,353.0561,339.9097,430.4435,-51.8872,574.9100,58.7400,89.1982,57.8633,1053.8377,70.4975,664.4491
316,1772787974.943694,355.7484,343.4222,430.5306,-52.4984,576.1108,59.6201,89.1747,58.6808,1060.9593,70.5087,665.1750
317,1772787975.079705,358.9098,348.0618,430.6102,-53.0792,577.3270,60.3453,89.1540,59.3765,1056.9604,68.2795,663.4026
318,1772787975.211343,361.4839,352.4220,430.6950,-53.7038,578.6051,60.9765,89.1342,59.9433,1056.6257,66.8183,662.8277
319,1772787975.347396,364.3784,356.6942,430.7709,-54.3145,579.8949,61.4954,89.1181,60.4372,1057.8118,65.4236,661.8751
320,1772787975.479774,366.9979,360.8953,430.8431,-54.9039,581.2386,61.9214,89.1035,60.8259,1055.9628,63.3427,660.6605
321,1772787975.615410,369.2792,365.4607,430.9135,-55.5605,582.7096,62.2992,89.0910,61.1653,1058.6478,62.9565,660.6874
322,1772787975.747321,372.0346,370.1916,430.9727,-56.1638,584.0876,62.5837,89.0812,61.4187,1055.5738,60.8979,659.2491
323,1772787975.883321,374.0216,375.1646,431.0316,-56.8460,585.5874,62.8108,89.0737,61.6225,1059.0609,60.3362,658.3949
324,1772787976.019284,376.4785,379.7572,431.0769,-57.4710,587.0809,62.9849,89.0686,61.7835,1053.5266,57.7039,657.2796
325,1772787976.151683,377.8414,384.5869,431.1154,-58.1537,588.5989,63.1157,89.0660,61.8948,1056.7490,57.3062,656.6266
326,1772787976.287411,379.9913,389.3822,431.1469,-58.8465,590.2033,63.2137,89.0657,61.9790,1053.8953,55.1864,655.8396
327,1772787976.419579,381.8215,394.8171,431.1652,-59.5381,591.8233,63.2808,89.0679,62.0347,1056.7437,54.4397,654.8533
328,1772787976.555380,383.3909,400.6604,431.1724,-60.2940,593.5288,63.3292,89.0729,62.0788,1055.6804,53.0859,653.1076
329,1772787976.687440,385.3242,405.6284,431.1683,-60.9708,595.1113,63.3554,89.0800,62.1026,1057.9072,51.7985,652.9883
330,1772787976.823820,386.2261,410.7225,431.1543,-61.7603,596.8548,63.3551,89.0904,62.1016,1055.5403,50.4497,651.5936
331,1772787976.959295,388.1816,416.6055,431.1370,-62.5288,598.5842,63.3156,89.1033,62.0631,1055.1900,48.7060,650.5577
332,1772787977.091275,388.7094,422.1158,431.1207,-63.3056,600.3084,63.2292,89.1191,61.9772,1055.3929,47.9362,649.2720
333,1772787977.227673,389.7903,427.8455,431.1092,-64.1393,602.2302,63.0622,89.1398,61.8230,1056.9752,46.6932,648.7672
334,1772787977.359213,389.7755,432.6381,431.1092,-64.9353,603.9845,62.8188,89.1622,61.5966,1055.1808,45.7831,647.6211
335,1772787977.495552,391.3688,439.2807,431.1243,-65.7774,605.8465,62.4733,89.1887,61.2580,1055.5969,44.0074,646.5831
336,1772787977.627033,391.3737,445.1993,431.1549,-66.5197,607.5086,62.0413,89.2161,60.8129,1055.2788,43.6013,645.1053
337,1772787977.763056,392.4069,450.9810,431.2176,-67.3467,609.3687,61.4198,89.2473,60.2292,1055.3551,42.2902,643.7184
338,1772787977.898948,391.6234,455.6891,431.3024,-68.1512,611.2065,60.6275,89.2808,59.4391,1056.4407,41.8875,643.4867
339,1772787978.031227,391.9877,461.6702,431.4008,-68.8803,612.8765,59.6570,89.3158,58.4825,1055.9842,41.0393,641.9687
340,1772787978.166908,392.5466,467.9072,431.5581,-69.7057,614.7462,58.3515,89.3539,57.2038,1055.7739,39.3624,640.9263
341,1772787978.298614,391.8331,473.7894,431.7185,-70.4488,616.4711,56.8051,89.3925,55.6086,1054.3479,39.3955,639.5420
342,1772787978.434837,391.7711,479.5090,431.9501,-71.2168,618.2743,54.7094,89.4333,53.5631,1053.4472,38.2066,638.0166
343,1772787978.566812,391.2487,485.5284,432.2008,-71.9761,620.0804,52.1725,89.4732,50.9971,1052.9501,38.6402,637.0942
344,1772787978.702518,389.9162,491.3814,432.4987,-72.7138,621.9072,48.9287,89.5153,47.6752,1051.9911,40.2439,635.6922
345,1772787978.838587,389.7120,497.8094,432.8576,-73.4859,623.7530,44.5914,89.5563,43.3404,1053.1195,37.9793,634.7099
346,1772787978.970503,388.8584,503.8823,433.2319,-74.2055,625.5484,39.5771,89.5922,38.2062,1053.1941,40.3835,633.2516
347,1772787979.106406,387.8376,509.7509,433.6780,-74.9571,627.4362,32.7753,89.6275,31.1120,1052.3952,41.7799,632.4969
348,1772787979.238687,386.5910,516.3552,434.1425,-75.6268,629.2325,24.7352,89.6538,22.9117,1048.6604,42.7080,630.7300
349,1772787979.374421,385.3801,522.9675,434.6983,-76.3592,631.1461,14.8578,89.6725,12.9471,1053.0146,45.0693,629.8805
350,1772787979.506269,384.2497,529.6952,435.2832,-77.0481,633.0095,4.0387,89.6784,2.0622,1052.2642,45.3017,628.1704
351,1772787979.642320,382.3405,535.5029,435.9348,-77.7404,634.9485,-7.4535,89.6708,-9.3644,1047.8865,43.1672,627.5494
352,1772787979.778164,380.5216,542.0251,436.6137,-78.3995,636.8227,-17.8338,89.6501,-19.5047,1051.1981,38.4968,626.0738
353,1772787979.910557,379.0146,548.4978,437.3632,-79.0308,638.7303,-27.0177,89.6182,-28.0758,1050.5133,34.7206,625.2828
354,1772787980.046102,377.0876,555.4443,438.1464,-79.6710,640.5944,-34.4909,89.5766,-35.4657,1052.2394,32.8131,623.5736
355,1772787980.177848,375.0547,562.2020,438.9809,-80.2805,642.5799,-40.7334,89.5263,-41.2376,1053.2385,29.5797,622.8383
356,1772787980.313830,373.4779,568.9656,439.8938,-80.8876,644.5156,-45.5585,89.4702,-45.8991,1052.8659,27.6456,621.3141
357,1772787980.445803,371.3571,576.8549,440.8470,-81.4710,646.4434,-49.4820,89.4107,-49.5567,1051.2493,24.7699,620.0592
358,1772787980.581774,368.8765,583.9557,441.8477,-82.0313,648.3881,-52.4607,89.3493,-52.3607,1053.5623,24.1892,618.4412
359,1772787980.717814,366.8345,590.7630,442.8071,-82.5422,650.2600,-54.8016,89.2853,-54.6738,1053.3067,25.8728,616.8665
360,1772787980.849637,364.9832,597.4296,443.9653,-83.0793,652.2711,-56.7882,89.2190,-56.3962,1051.6357,20.6864,616.6007
361,1772787980.985704,362.9031,604.9173,445.0945,-83.5872,654.2624,-58.3939,89.1523,-57.8830,1051.9342,19.8727,614.9470
362,1772787981.117740,360.2836,612.4435,446.2058,-84.0351,656.1097,-59.6083,89.0883,-58.9931,1049.7629,20.2747,613.1850
363,1772787981.253968,358.1144,619.8510,447.4399,-84.4801,658.1138,-60.6934,89.0190,-59.9148,1054.2836,18.2175,612.5078
364,1772787981.385505,355.7710,627.1730,448.7042,-84.9123,659.9815,-61.5228,88.9533,-60.6596,1051.2748,17.6882,611.0444
365,1772787981.521379,352.9905,634.6110,450.0336,-85.3388,662.0620,-62.2569,88.8806,-61.2679,1050.1736,16.1477,610.5202
366,1772787981.657339,350.5136,642.8936,451.3521,-85.7199,663.9969,-62.8585,88.8115,-61.7407,1051.9351,15.7325,608.5818
367,1772787981.795946,347.6514,650.1611,452.9212,-86.1193,666.1680,-63.3468,88.7413,-62.1298,1053.2543,15.0942,608.1389
368,1772787981.928076,344.9451,657.6068,454.3702,-86.4685,668.2125,-63.7408,88.6720,-62.4134,1051.6187,14.4661,606.9955
369,1772787982.058794,342.3336,665.9323,455.7642,-86.7619,670.0896,-64.0458,88.6068,-62.6173,1047.1631,13.4809,605.4876
370,1772787982.325116,336.9430,682.6921,459.0758,-87.3743,674.3622,-64.5262,88.4695,-62.8904,1048.3896,12.4836,603.0106
371,1772787982.461050,333.1908,688.3811,460.6583,-87.6231,676.4453,-64.6982,88.4011,-62.9616,1049.4923,12.3055,603.3569
372,1772787982.597554,331.2863,698.6387,462.4375,-87.8609,678.6172,-64.8345,88.3328,-62.9969,1051.7264,11.4559,601.7583
373,1772787982.729843,328.7247,708.3593,464.1640,-88.0634,680.7023,-64.9365,88.2677,-63.0030,1051.9468,11.2098,599.6384
374,1772787982.865609,325.6108,716.1306,465.9413,-88.2456,682.8552,-65.0140,88.2034,-62.9849,1051.6543,11.2232,598.3705
375,1772787982.997345,322.6908,724.7607,467.6737,-88.3974,684.9429,-65.0711,88.1400,-62.9486,1047.6616,10.0090,598.1051
376,1772787983.132846,319.4920,732.9954,469.5012,-88.5249,687.0303,-65.1109,88.0777,-62.8950,1047.2161,10.0116,596.8010
377,1772787983.266600,316.4095,741.1334,471.3883,-88.6358,689.2786,-65.1365,88.0170,-62.8303,1049.0965,10.4365,595.2592
378,1772787983.400978,313.6442,750.6258,473.3691,-88.7185,691.4742,-65.1508,87.9571,-62.7541,1050.8061,9.8855,594.7492
379,1772787983.537652,310.3770,758.8846,475.3223,-88.7772,693.7081,-65.1561,87.8987,-62.6703,1047.3024,9.6340,593.7128
380,1772787983.669117,307.0278,767.3431,477.2877,-88.8116,695.8844,-65.1542,87.8432,-62.5830,1047.7575,9.5047,593.3723
381,1772787983.804652,303.9890,775.9348,479.2809,-88.8237,698.0940,-65.1466,87.7890,-62.4890,1048.4517,9.7137,591.8740
382,1772787983.936749,301.3673,785.9231,481.2643,-88.8151,700.3419,-65.1346,87.7358,-62.3945,1047.6863,9.0655,591.2612
383,1772787984.073261,297.9155,795.0507,483.2209,-88.7861,702.6014,-65.1198,87.6855,-62.2958,1046.5418,9.3228,589.8697
384,1772787984.204372,294.6282,803.1052,484.6868,-88.7553,704.1797,-65.1080,87.6497,-62.2282,1048.1892,9.8267,588.7385
