frame_id,time,u,v,X,Y,Z,A,B,C,gt_x,gt_y,gt_z
205,1772788252.427389,615.0763,328.4105,432.0235,58.2907,583.4181,87.2790,89.2334,86.9035,1055.2936,48.4864,667.7431
206,1772788252.562963,615.5091,334.0895,432.0467,57.5674,584.8543,87.1815,89.2324,86.8001,1056.7372,47.9349,666.2759
207,1772788252.695050,616.4866,339.5437,432.0578,56.9094,586.1971,87.0698,89.2331,86.6849,1055.2831,46.8121,665.1737
208,1772788252.830941,616.9174,344.7617,432.0597,56.1463,587.6999,86.9445,89.2352,86.5532,1058.0153,46.1445,664.1815
209,1772788252.966965,617.8879,350.0228,432.0498,55.3814,589.1781,86.7963,89.2392,86.4031,1056.8592,44.9750,663.2310
210,1772788253.098904,618.5550,355.9157,432.0306,54.6778,590.6781,86.6313,89.2450,86.2321,1058.0233,44.2479,661.6968
211,1772788253.235014,618.9050,361.9354,431.9964,53.8424,592.1737,86.4354,89.2526,86.0299,1057.0740,43.6579,659.9946
212,1772788253.366960,619.2939,367.0653,431.9558,53.1056,593.5808,86.2186,89.2617,85.7994,1054.5194,42.8702,659.0938
213,1772788253.502917,619.6394,373.1855,431.9009,52.2901,595.1232,85.9395,89.2733,85.5275,1056.1252,42.0795,657.5748
214,1772788253.634955,619.8290,379.5557,431.8413,51.5337,596.5420,85.6382,89.2856,85.2234,1059.3676,41.2855,656.5882
215,1772788253.770943,620.1833,385.6809,431.7725,50.7594,597.9239,85.2763,89.3006,84.8703,1051.9765,40.5801,654.0782
216,1772788253.906934,620.1617,391.0264,431.6926,49.9473,599.3550,84.8481,89.3177,84.4460,1056.9739,39.6457,653.7101
217,1772788254.039304,620.2465,396.0703,431.6140,49.2082,600.6628,84.3941,89.3348,83.9830,1053.5517,39.4503,652.0458
218,1772788254.174869,620.3845,403.1271,431.5244,48.4173,601.9635,83.8499,89.3549,83.4240,1054.4408,38.7209,650.3179
219,1772788254.306920,619.5985,408.5825,431.4332,47.6499,603.2179,83.2258,89.3752,82.8131,1054.0893,38.6542,648.7656
220,1772788254.443208,619.5360,413.7682,431.3371,46.8571,604.4733,82.4800,89.3984,82.0692,1056.6460,37.6853,648.0688
221,1772788254.574896,618.6399,419.0906,431.2395,46.0978,605.6361,81.6663,89.4222,81.2315,1055.6384,37.6657,646.4595
222,1772788254.710947,618.6884,424.9623,431.1347,45.3092,606.8005,80.6671,89.4478,80.2404,1053.2039,36.9157,644.9496
223,1772788254.846879,618.0145,431.1414,431.0335,44.5175,607.9520,79.5133,89.4747,79.0836,1048.4045,37.1802,642.6685
224,1772788254.978884,617.0708,437.1340,430.9294,43.7229,609.0287,78.1820,89.5025,77.7207,1051.6321,36.5990,641.4649
225,1772788255.114832,616.3986,441.9623,430.8240,42.8893,610.0912,76.5242,89.5317,76.0758,1053.5481,36.5052,640.1841
226,1772788255.246822,615.6397,447.6998,430.7215,42.1143,611.0810,74.6370,89.5623,74.2037,1053.4626,35.6300,638.8101
227,1772788255.383110,614.3173,453.1995,430.6198,41.3052,612.0049,72.4131,89.5925,71.8101,1056.9758,38.2792,637.2082
228,1772788255.514817,612.9227,458.6310,430.5219,40.4787,612.9269,69.6002,89.6237,69.0400,1051.9204,37.0381,635.6324
229,1772788255.650848,611.4479,463.2679,430.4239,39.6699,613.7766,66.1674,89.6553,65.4408,1051.2706,38.9318,634.2566
230,1772788255.786756,610.4515,468.5246,430.3258,38.7957,614.6384,61.7469,89.6868,61.0223,1048.8337,38.4247,632.7932
231,1772788255.918821,608.6779,473.9094,430.2396,37.9817,615.3853,56.4791,89.7159,55.5707,1054.1322,41.7379,631.1562
232,1772788256.054690,606.9790,479.1439,430.1554,37.1344,616.1094,49.4714,89.7428,48.4824,1055.1159,41.8386,629.7022
233,1772788256.186779,605.1397,483.9106,430.0808,36.3118,616.7568,41.3317,89.7656,39.8816,1053.9750,46.7085,628.0682
234,1772788256.322807,603.2902,488.1969,430.0057,35.4280,617.3947,30.5440,89.7831,29.1906,1053.3691,45.8900,626.7007
235,1772788256.454777,601.2529,493.5952,429.9435,34.5813,617.9496,18.9648,89.7915,17.4531,1052.1752,47.4814,625.0057
236,1772788256.591003,599.2041,498.0914,429.8852,33.7347,618.4536,6.1859,89.7902,4.5170,1051.6626,47.8380,623.3926
237,1772788256.726823,596.7822,502.7968,429.8355,32.8586,618.9209,-6.3347,89.7786,-7.6227,1049.9216,45.9408,621.8724
238,1772788256.858697,594.3154,507.2516,429.7947,31.9953,619.3036,-16.9173,89.7583,-18.0633,1053.6688,47.8574,620.2513
239,1772788256.994799,591.9402,511.3933,429.7616,31.1181,619.6590,-26.0718,89.7293,-26.9074,1051.9508,41.3954,618.8419
240,1772788257.127056,589.2774,515.2466,429.7385,30.2837,619.9297,-32.8639,89.6971,-33.6160,1054.0518,44.1029,617.4583
241,1772788257.262832,586.4297,519.7130,429.7224,29.3928,620.1717,-38.8318,89.6588,-39.1660,1054.1515,37.6517,615.8019
242,1772788257.394590,583.7635,522.9081,429.7160,28.5642,620.3406,-43.3295,89.6189,-43.5052,1052.4344,36.6979,614.5890
243,1772788257.530874,580.8696,526.9820,429.7178,27.6232,620.4731,-47.0383,89.5754,-47.0780,1050.1318,36.1896,612.8902
244,1772788257.666795,577.6771,531.1689,429.7287,26.7484,620.5458,-50.1034,89.5295,-50.0422,1054.4096,35.0391,611.2633
245,1772788257.798651,574.6542,534.7168,429.7475,25.9161,620.5638,-52.3704,89.4879,-52.2412,1050.0836,34.8880,609.7509
246,1772788257.934454,571.5174,538.8293,429.7749,25.0614,620.5363,-54.4106,89.4418,-54.1709,1051.9086,34.3544,607.9808
247,1772788258.066612,568.2269,541.9569,429.8080,24.2266,620.4622,-56.0483,89.3976,-55.7664,1049.9293,35.0222,606.6079
248,1772788258.202918,564.9686,544.2221,429.8513,23.3471,620.3365,-57.5578,89.3506,-57.1617,1049.2691,34.1036,605.5833
249,1772788258.334609,561.5880,547.5278,429.9000,22.5078,620.1696,-58.7685,89.3054,-58.3090,1051.1580,34.5446,604.0339
250,1772788258.470622,558.3896,551.5852,429.9598,21.6023,619.9419,-59.8709,89.2580,-59.3234,1044.1580,33.7600,602.1362
251,1772788258.606701,555.1265,553.7087,430.0229,20.7682,619.6867,-60.7879,89.2111,-60.2360,1045.0055,34.7586,601.0902
252,1772788258.738663,551.0790,557.4987,430.0950,19.8701,619.3753,-61.6250,89.1652,-60.9958,1047.2831,34.7434,599.1414
253,1772788258.874989,547.3541,560.8950,430.1712,18.9931,619.0080,-62.3505,89.1188,-61.6662,1048.5899,35.4570,597.3754
254,1772788259.006656,543.5262,562.3751,430.2542,18.1393,618.6151,-62.9770,89.0723,-62.2599,1050.3295,35.8251,596.4149
255,1772788259.142634,539.4903,565.5240,430.3477,17.2097,618.1459,-63.5759,89.0243,-62.7902,1049.5189,36.3350,594.7396
256,1772788259.274523,535.5040,567.8029,430.4389,16.3493,617.6665,-64.0610,88.9812,-63.2312,1047.8508,36.4659,593.2994
257,1772788259.410645,531.4008,569.9913,430.5423,15.4426,617.1165,-64.5367,88.9334,-63.6561,1046.6623,37.2033,592.0209
258,1772788259.546556,527.5183,572.2522,430.6489,14.5028,616.5135,-64.9346,88.8889,-64.0213,1048.1534,37.4637,590.4224
259,1772788259.678816,523.0211,574.0383,430.7619,13.5901,615.8795,-65.2939,88.8438,-64.3336,1050.3304,38.4486,589.1066
260,1772788259.814448,518.6611,576.0519,430.8797,12.6095,615.1761,-65.6225,88.7980,-64.6173,1047.8134,38.6773,587.6417
261,1772788259.946465,514.4684,577.8400,430.9914,11.7516,614.4552,-65.9134,88.7554,-64.8587,1045.0351,39.3326,586.4125
262,1772788260.082645,510.4565,579.6688,431.1200,10.7455,613.6348,-66.1762,88.7117,-65.0807,1045.4942,40.1706,585.0926
263,1772788260.214611,505.4772,581.0441,431.2349,9.7957,612.8385,-66.3961,88.6706,-65.2636,1046.2627,40.7408,583.5676
264,1772788260.350556,501.1964,581.4177,431.3667,8.8314,611.9700,-66.6005,88.6304,-65.4322,1049.1362,41.8335,582.8102
265,1772788260.486624,496.6661,582.5873,431.4945,7.8333,611.0166,-66.7911,88.5897,-65.5822,1044.3413,41.9159,581.4648
266,1772788260.618535,492.2468,583.7293,431.6152,6.8742,610.1032,-66.9441,88.5515,-65.7091,1046.1855,43.0445,580.2924
267,1772788260.754591,487.0323,585.2363,431.7380,5.8606,609.0867,-67.0914,88.5137,-65.8227,1047.7156,44.0110,578.5430
268,1772788260.887077,482.2007,586.1673,431.8597,4.8861,608.0771,-67.2163,88.4791,-65.9205,1045.4969,45.1114,577.4898
269,1772788261.022876,477.4439,587.4053,431.9792,3.8425,606.9769,-67.3320,88.4437,-66.0076,1048.6076,45.8753,575.6699
270,1772788261.154552,472.5369,586.9425,432.0924,2.8462,605.8742,-67.4318,88.4125,-66.0824,1047.6800,46.9858,575.1429
271,1772788261.290625,467.3594,587.6512,432.2020,1.7798,604.7256,-67.5268,88.3815,-66.1547,1045.8105,47.6883,573.6470
272,1772788261.426412,462.9299,587.9882,432.3048,0.7189,603.5199,-67.6148,88.3520,-66.2242,1048.9552,48.9591,572.4517
273,1772788261.558575,457.5721,587.9550,432.3986,-0.3447,602.3420,-67.6995,88.3244,-66.2912,1046.6246,49.6854,571.2759
274,1772788261.694383,452.5577,587.9287,432.4878,-1.4691,601.0649,-67.7870,88.2980,-66.3624,1042.8504,50.6768,570.5268
275,1772788261.826414,447.8134,587.3624,432.5624,-2.5689,599.8067,-67.8688,88.2754,-66.4304,1046.2360,51.6203,569.2256
276,1772788261.962732,442.6120,587.0077,432.6311,-3.7062,598.4956,-67.9515,88.2538,-66.5042,1044.8801,52.8434,568.4196
277,1772788262.094440,437.4151,587.1517,432.6888,-4.8550,597.1613,-68.0327,88.2352,-66.5771,1044.2046,54.2052,567.4041
278,1772788262.230482,432.1185,586.5195,432.7329,-5.9941,595.7865,-68.1131,88.2189,-66.6520,1045.1252,55.1890,566.0422
279,1772788262.366797,427.3749,585.2347,432.7681,-7.2579,594.3360,-68.1946,88.2055,-66.7292,1047.6558,56.6865,565.4558
280,1772788262.498778,422.9451,583.6971,432.7866,-8.4121,592.9618,-68.2686,88.1960,-66.8040,1046.0376,57.1087,564.5996
281,1772788262.634487,416.8433,583.7770,432.7924,-9.5993,591.4929,-68.3445,88.1894,-66.8846,1045.7898,59.0628,563.4480
282,1772788262.766437,412.0652,582.3161,432.7838,-10.8145,590.0467,-68.4165,88.1866,-66.9640,1040.1269,59.1359,562.4342
283,1772788262.902510,406.4005,581.2380,432.7584,-12.1051,588.5250,-68.4883,88.1876,-67.0484,1043.8178,61.2928,561.7132
284,1772788263.034673,401.8559,579.5072,432.7191,-13.3072,587.0072,-68.5551,88.1928,-67.1273,1040.2474,61.5687,560.6657
285,1772788263.170725,397.0117,578.4669,432.6632,-14.5398,585.4767,-68.6194,88.2021,-67.2102,1043.4900,63.3930,559.8207
286,1772788263.302557,391.6085,576.8374,432.6028,-15.6082,584.0949,-68.6758,88.2145,-67.2862,1043.4355,65.1208,559.3854
287,1772788263.438430,386.7208,574.8212,432.5136,-16.8568,582.5614,-68.7301,88.2309,-67.3616,1046.3498,66.4513,558.2389
288,1772788263.574383,381.8108,573.3932,432.4190,-17.9675,581.1501,-68.7719,88.2510,-67.4285,1044.4104,67.8338,557.7372
289,1772788263.706409,377.2655,572.5352,432.3183,-19.0410,579.7839,-68.7970,88.2732,-67.4775,1047.2208,69.3017,556.3098
290,1772788263.842377,372.3869,571.5240,432.2047,-20.0770,578.4525,-68.8000,88.2998,-67.5085,1040.9240,70.1110,555.7532
291,1772788263.977153,367.5666,570.0427,432.0835,-21.1157,577.1205,-68.7761,88.3295,-67.5138,1045.9953,72.2104,554.6687
292,1772788264.110368,362.9561,568.3219,431.9561,-22.1198,575.8788,-68.7204,88.3620,-67.4885,1045.4228,73.7246,554.3986
293,1772788264.242433,358.8506,567.5336,431.8223,-23.0870,574.7055,-68.6323,88.3969,-67.4305,1044.4766,74.9524,553.7738
294,1772788264.378262,355.2514,566.0840,431.6885,-24.0641,573.5372,-68.4941,88.4353,-67.3301,1043.6721,75.8504,553.0937
295,1772788264.514401,351.3226,564.1260,431.5445,-25.0144,572.3880,-68.3143,88.4764,-67.1813,1044.9844,77.2141,552.6140
296,1772788264.646178,346.6324,562.4009,431.4053,-25.9127,571.3454,-68.0773,88.5203,-66.9868,1042.5684,78.6801,552.6055
297,1772788264.782407,342.4020,562.1108,431.2662,-26.8110,570.3243,-67.7912,88.5653,-66.7382,1047.1292,81.0686,551.8055
298,1772788264.914405,338.0509,561.1527,431.1230,-27.6853,569.3665,-67.4337,88.6133,-66.4155,1042.5936,81.7333,551.1369
299,1772788265.050316,334.2402,560.6066,430.9765,-28.5831,568.4555,-66.9969,88.6640,-66.0233,1045.8719,83.8031,550.6188
300,1772788265.182394,330.2647,559.6025,430.8433,-29.3902,567.6232,-66.4891,88.7152,-65.5523,1043.6674,84.7616,550.0279
301,1772788265.318322,327.0522,558.5248,430.7032,-30.2135,566.8312,-65.8586,88.7685,-64.9693,1045.1658,86.4602,549.9180
302,1772788265.454203,322.9426,558.0313,430.5714,-31.0382,566.0860,-65.1349,88.8250,-64.2820,1045.0379,87.6930,549.3551
303,1772788265.586292,318.9778,557.4016,430.4493,-31.7797,565.4573,-64.3420,88.8793,-63.4999,1045.7315,89.1636,549.1597
304,1772788265.722170,315.1596,556.8064,430.3266,-32.5805,564.8292,-63.3287,88.9365,-62.5447,1046.7514,91.0113,548.7667
305,1772788265.854258,311.7213,556.9852,430.2127,-33.3271,564.2942,-62.2136,88.9918,-61.4484,1044.1903,91.8780,548.3220
306,1772788265.990551,307.7281,556.3795,430.1035,-34.0835,563.7970,-60.8372,89.0513,-60.1215,1046.2179,93.6985,548.0982
307,1772788266.122236,304.0725,556.0641,430.0048,-34.7821,563.3870,-59.3268,89.1074,-58.6187,1044.2458,94.7159,548.0038
308,1772788266.258193,301.3073,556.2894,429.9106,-35.5101,563.0197,-57.4876,89.1654,-56.8332,1044.6417,95.6601,547.5578
309,1772788266.394365,296.7724,555.6873,429.8265,-36.2142,562.7169,-55.3625,89.2200,-54.6595,1043.1188,96.3476,547.7481
310,1772788266.526287,293.4883,555.5408,429.7543,-36.8752,562.4816,-52.8789,89.2744,-52.2562,1046.1296,98.6249,547.6603
311,1772788266.662435,290.7407,555.5727,429.6874,-37.5581,562.3042,-50.0131,89.3273,-49.3010,1042.6237,97.7043,547.6474
312,1772788266.794533,286.5020,555.4096,429.6325,-38.1952,562.1871,-46.6889,89.3768,-45.9358,1044.8063,99.1247,547.7403
313,1772788266.930272,283.2024,555.4933,429.5831,-38.8737,562.1264,-42.6318,89.4232,-41.9117,1046.2370,101.4476,547.7856
314,1772788267.062289,279.7118,555.4619,429.5449,-39.5002,562.1247,-38.0996,89.4654,-37.2960,1047.5466,98.0242,547.9774
315,1772788267.198181,276.6761,556.2834,429.5162,-40.1096,562.1793,-32.8166,89.5034,-32.1658,1046.2909,104.6706,547.8146
316,1772788267.334235,272.7809,556.6469,429.4965,-40.7274,562.2907,-26.8179,89.5349,-26.1241,1044.4961,103.5941,547.9084
317,1772788267.466225,269.5622,557.4764,429.4849,-41.3042,562.4484,-20.3790,89.5593,-19.6658,1045.0655,104.2298,547.9023
318,1772788267.602430,266.1792,558.6230,429.4816,-41.8844,562.6594,-13.2358,89.5776,-12.2994,1044.0007,102.3182,547.8372
319,1772788267.734092,261.8176,559.6281,429.4861,-42.4428,562.9205,-5.6671,89.5880,-4.9670,1045.4670,106.8721,547.7588
320,1772788267.870059,259.6602,559.7990,429.4985,-43.0294,563.2380,2.0051,89.5909,2.8644,1047.6008,105.7869,548.2459
321,1772788268.002011,256.4835,560.4131,429.5180,-43.5941,563.6109,9.6207,89.5861,10.1720,1044.3864,109.4750,548.4120
322,1772788268.138671,252.7814,560.9553,429.5456,-44.1652,564.0427,16.9012,89.5740,17.3305,1047.3266,112.7692,548.9170
323,1772788268.274171,248.8624,561.5391,429.5800,-44.7267,564.5070,23.3124,89.5565,23.7081,1046.3211,115.1792,549.2388
324,1772788268.406225,245.7002,562.3724,429.6227,-45.3129,565.0483,29.0260,89.5343,29.3410,1049.2258,116.6438,549.6964
325,1772788268.542135,242.3059,562.9891,429.6694,-45.8758,565.6308,34.2103,89.5079,34.2986,1045.1852,121.5344,550.0648
326,1772788268.673923,239.3038,564.0255,429.7227,-46.4066,566.2389,38.4273,89.4800,38.3614,1045.0075,122.3534,550.5420
327,1772788268.810195,235.6181,564.5707,429.7819,-46.9877,566.9113,42.1487,89.4493,42.0837,1045.9143,123.7045,551.0768
328,1772788268.942234,232.1316,566.1987,429.8482,-47.5590,567.6755,45.4657,89.4183,45.2180,1044.5165,126.0964,551.4599
329,1772788269.078501,228.8072,567.1744,429.9168,-48.1257,568.4689,48.2148,89.3866,47.8181,1044.6191,129.1358,551.8860
330,1772788269.214106,225.5050,568.8896,429.9919,-48.6960,569.3165,50.5855,89.3545,50.1035,1048.9692,129.8830,551.9617
331,1772788269.346405,222.5600,570.0458,430.0681,-49.2583,570.2273,52.6402,89.3236,52.0598,1045.8202,133.2515,552.8397
332,1772788269.482131,218.6040,571.2411,430.1502,-49.8452,571.1999,54.3800,89.2928,53.7306,1046.4547,135.5249,553.3221
333,1772788269.613985,215.4344,572.1118,430.2350,-50.4401,572.2023,55.8602,89.2638,55.1203,1045.7770,137.0300,554.3304
334,1772788269.750095,211.2769,573.3333,430.3168,-51.0032,573.2542,57.1660,89.2370,56.3459,1044.9507,139.2918,554.8465
335,1772788269.881911,208.0260,574.8558,430.4005,-51.5821,574.3103,58.2208,89.2114,57.3851,1044.8355,140.1328,555.6245
336,1772788270.018024,204.4080,575.7485,430.4869,-52.1848,575.4719,59.1660,89.1868,58.2727,1045.1632,141.9299,556.3162
337,1772788270.154143,201.1922,577.3804,430.5724,-52.7935,576.7090,59.9926,89.1642,59.0250,1047.3470,144.3437,557.1738
338,1772788270.286052,197.0040,579.1382,430.6489,-53.3809,577.9247,60.6621,89.1445,59.6508,1044.6601,145.4772,557.5762
339,1772788270.422249,193.7265,580.6789,430.7314,-53.9851,579.2446,61.2426,89.1263,60.1924,1044.8953,146.9007,558.6304
340,1772788270.553990,189.7433,582.1248,430.8066,-54.6008,580.5529,61.7122,89.1108,60.6280,1044.5524,148.3696,559.1521
341,1772788270.690088,186.2123,583.4840,430.8787,-55.2466,581.9772,62.1227,89.0971,61.0004,1041.7534,149.0005,560.3637
342,1772788270.822059,182.0317,584.8046,430.9409,-55.8441,583.3333,62.4352,89.0862,61.2895,1045.0384,151.7267,560.9687
343,1772788270.958028,179.2756,586.8625,431.0038,-56.5095,584.8157,62.6985,89.0773,61.5221,1045.4686,152.6816,562.0561
344,1772788271.094113,175.0991,588.5154,431.0544,-57.1564,586.2983,62.9022,89.0709,61.7060,1044.7155,154.0751,562.6274
345,1772788271.226071,170.8324,589.3245,431.0972,-57.7930,587.8113,63.0540,89.0670,61.8407,1044.8517,155.7718,563.6148
346,1772788271.362139,167.0050,590.8092,431.1317,-58.4739,589.3677,63.1671,89.0656,61.9380,1044.7335,156.8999,564.9288
347,1772788271.493917,163.3585,592.2371,431.1562,-59.1627,590.9306,63.2476,89.0665,62.0074,1043.5605,157.7228,565.7088
348,1772788271.630022,158.4898,594.1512,431.1702,-59.8853,592.5934,63.3051,89.0700,62.0583,1047.4738,160.4543,566.9403
349,1772788271.762285,154.7456,595.1369,431.1714,-60.6068,594.2418,63.3434,89.0758,62.0915,1046.8494,161.4035,568.0349
350,1772788271.897973,150.5639,596.4800,431.1620,-61.3633,595.9581,63.3595,89.0844,62.1062,1043.4051,161.6374,568.8747
351,1772788272.033962,146.0178,597.7863,431.1494,-61.9819,597.4064,63.3480,89.0939,62.0954,1046.2800,163.8204,570.2933
