frame_id,time,u,v,X,Y,Z,A,B,C,gt_x,gt_y,gt_z
205,1772786603.575475,431.7980,487.6101,431.1210,45.1769,606.9915,80.5099,89.4519,80.0735,1049.8885,127.1424,619.5325
206,1772786603.711156,430.6620,490.2434,431.0159,44.3806,608.1149,79.3278,89.4787,78.8984,1050.1356,126.9236,619.6510
207,1772786603.842644,430.0021,492.4640,430.9166,43.6246,609.1373,78.0157,89.5063,77.5363,1051.0199,127.3500,619.5409
208,1772786603.978596,429.0412,494.3348,430.8080,42.7904,610.2169,76.3176,89.5360,75.8673,1050.8704,126.5835,619.9756
209,1772786604.109824,427.9779,496.7656,430.7119,42.0291,611.1771,74.4002,89.5655,73.8999,1047.0324,126.2278,619.5988
210,1772786604.245837,426.4267,499.2392,430.6077,41.2038,612.1215,72.0341,89.5968,71.5178,1050.8752,127.8992,619.3733
211,1772786604.377468,425.6960,501.2407,430.5103,40.3883,613.0313,69.1584,89.6282,68.5768,1051.1975,127.1425,619.6211
212,1772786604.513146,424.2789,503.2898,430.4130,39.5495,613.9187,65.5256,89.6600,64.9029,1050.3261,127.6830,619.4720
213,1772786604.648712,423.4338,504.8486,430.3133,38.6746,614.7345,61.0937,89.6907,60.3395,1050.3637,128.1943,619.7668
214,1772786604.780457,422.1128,506.3832,430.2305,37.8841,615.4853,55.6573,89.7198,54.6958,1050.0571,129.2600,619.7397
215,1772786604.916009,420.7005,508.4024,430.1451,37.0044,616.2150,48.4899,89.7467,47.4352,1047.4956,130.6667,619.6812
216,1772786605.047787,419.0511,509.9610,430.0712,36.1879,616.8595,39.9215,89.7686,38.5918,1049.8287,135.9932,619.6233
217,1772786605.183982,417.7609,511.1750,429.9969,35.2953,617.4883,28.9596,89.7847,27.4766,1049.1282,134.7910,619.8375
218,1772786605.315390,416.1180,512.5803,429.9359,34.4803,618.0115,17.1067,89.7919,15.6427,1049.5126,135.9683,619.7276
219,1772786605.450993,414.6873,513.9045,429.8769,33.5899,618.5297,3.9557,89.7892,2.5261,1050.6849,135.3736,619.7906
220,1772786605.586846,413.2715,515.0437,429.8302,32.7388,618.9659,-7.7381,89.7762,-9.1384,1049.5092,133.6240,619.6571
221,1772786605.718299,411.7123,515.9569,429.7881,31.8382,619.3604,-18.2742,89.7541,-19.2708,1048.0735,129.9247,619.7638
222,1772786605.853914,409.7931,516.6997,429.7583,30.9997,619.6930,-26.9333,89.7255,-27.7605,1050.2118,130.9046,619.7826
223,1772786605.986796,408.1083,517.2067,429.7355,30.1540,619.9720,-33.9164,89.6918,-34.4401,1049.7520,124.8816,619.9614
224,1772786606.121381,406.4553,518.0259,429.7211,29.2760,620.1941,-39.4933,89.6532,-39.8532,1049.2578,122.9905,619.8419
225,1772786606.253150,404.9327,518.8497,429.7156,28.4127,620.3626,-43.7478,89.6142,-43.9085,1051.1074,121.7414,619.7057
226,1772786606.388812,402.8514,519.1306,429.7188,27.5203,620.4840,-47.4110,89.5703,-47.5145,1047.6100,120.2653,619.7859
227,1772786606.524458,401.0163,519.4893,429.7311,26.6364,620.5498,-50.3701,89.5252,-50.3286,1051.3198,118.9013,619.8039
228,1772786606.656567,399.2441,520.0311,429.7502,25.7885,620.5634,-52.6760,89.4817,-52.4944,1050.3263,117.2249,619.6640
229,1772786606.791743,397.7644,520.1758,429.7796,24.9174,620.5265,-54.6330,89.4357,-54.4203,1051.9437,117.3422,619.6560
230,1772786606.923966,396.1766,519.6771,429.8148,24.0769,620.4441,-56.3042,89.3907,-55.9663,1051.3557,115.4178,619.8925
231,1772786607.059235,394.6729,518.7039,429.8580,23.2247,620.3129,-57.7189,89.3439,-57.3225,1051.0507,114.3323,620.3301
232,1772786607.190923,392.9542,518.1676,429.9060,22.3885,620.1418,-58.8999,89.2999,-58.4653,1048.8577,113.8068,620.4451
233,1772786607.327008,390.9998,518.4415,429.9635,21.5366,619.9225,-59.9555,89.2540,-59.4456,1052.9603,113.6969,620.2835
234,1772786607.462371,389.2388,518.4128,430.0294,20.6651,619.6541,-60.8729,89.2078,-60.3154,1053.3237,113.4554,620.1540
235,1772786607.594241,387.4149,518.2934,430.1022,19.7872,619.3269,-61.7080,89.1599,-61.0759,1053.4787,112.2392,619.9306
236,1772786607.729835,386.0791,517.5133,430.1826,18.8880,618.9624,-62.4520,89.1119,-61.7445,1053.3439,111.6616,620.0986
237,1772786607.861916,383.7889,516.4987,430.2662,18.0081,618.5538,-63.0682,89.0667,-62.3268,1047.9736,110.1870,620.1090
238,1772786607.997407,381.9557,515.7424,430.3598,17.0761,618.0888,-63.6519,89.0187,-62.8456,1050.4147,110.3083,620.2463
239,1772786608.129032,380.0530,515.0568,430.4548,16.2215,617.5939,-64.1405,88.9752,-63.2938,1052.1418,109.5634,620.1076
240,1772786608.264785,378.3941,513.6226,430.5555,15.3000,617.0337,-64.5822,88.9286,-63.7080,1051.5598,108.8839,620.2361
241,1772786608.400696,376.7053,512.9614,430.6664,14.3809,616.4308,-64.9871,88.8818,-64.0612,1054.0159,108.8124,620.1799
242,1772786608.532361,374.9513,511.3940,430.7742,13.4931,615.7901,-65.3365,88.8385,-64.3632,1053.2143,108.3832,620.4755
243,1772786608.668024,373.0722,510.2292,430.8946,12.5181,615.0726,-65.6654,88.7937,-64.6465,1051.5696,107.1698,620.2475
244,1772786608.799782,370.9969,508.9426,431.0142,11.5713,614.3402,-65.9547,88.7488,-64.8940,1053.7583,107.4205,620.4225
245,1772786608.935453,369.4461,507.6931,431.1350,10.6283,613.5586,-66.1983,88.7072,-65.1016,1053.8284,106.3905,620.1951
246,1772786609.067176,367.3718,505.8487,431.2582,9.6625,612.7207,-66.4262,88.6647,-65.2895,1052.7699,106.0553,620.4037
247,1772786609.203172,365.8156,503.7892,431.3803,8.7166,611.8372,-66.6286,88.6248,-65.4539,1053.4283,105.1866,620.4422
248,1772786609.338595,364.0984,501.7889,431.5103,7.7097,610.8945,-66.8115,88.5841,-65.6017,1051.1371,104.5194,620.6827
249,1772786609.470509,362.4572,500.2691,431.6330,6.7377,609.9594,-66.9663,88.5468,-65.7264,1051.5322,103.7471,620.3516
250,1772786609.606153,360.5044,498.4118,431.7488,5.7902,609.0150,-67.1007,88.5116,-65.8371,1053.8578,103.8709,620.5387
251,1772786609.738562,358.8657,496.3820,431.8739,4.7353,607.9193,-67.2310,88.4747,-65.9295,1053.9770,103.4407,620.6288
252,1772786609.874020,357.8040,494.0709,431.9922,3.7278,606.8213,-67.3450,88.4396,-66.0175,1051.9079,101.9594,620.4069
253,1772786610.005640,355.6779,491.3258,432.1107,2.6602,605.6963,-67.4450,88.4084,-66.0918,1053.3946,102.1017,620.9517
254,1772786610.141232,353.8110,488.7875,432.2134,1.6467,604.5778,-67.5386,88.3772,-66.1648,1050.2723,100.9523,620.7516
255,1772786610.277141,352.1242,486.6722,432.3169,0.6221,603.4323,-67.6241,88.3492,-66.2309,1052.5323,101.0104,620.8969
256,1772786610.409260,350.3946,484.2899,432.4118,-0.5056,602.1533,-67.7125,88.3210,-66.3002,1052.5296,100.2264,620.5783
257,1772786610.544662,349.1327,481.4548,432.4981,-1.6090,600.8675,-67.7994,88.2952,-66.3705,1053.7237,99.9122,620.9307
258,1772786610.676313,347.6958,478.4938,432.5740,-2.7245,599.6238,-67.8808,88.2722,-66.4400,1054.4682,99.2230,620.9171
259,1772786610.812532,346.2721,475.9573,432.6389,-3.8356,598.3265,-67.9632,88.2513,-66.5144,1050.4393,98.2846,620.8789
260,1772786610.944131,344.5685,473.6463,432.6945,-4.9870,597.0035,-68.0442,88.2328,-66.5857,1049.9624,97.9619,620.8629
261,1772786611.079567,342.5814,470.4373,432.7393,-6.1866,595.5730,-68.1261,88.2167,-66.6624,1051.6065,97.5535,620.7335
262,1772786611.215410,341.3125,467.3991,432.7708,-7.4022,594.1306,-68.2062,88.2038,-66.7408,1053.1926,97.3919,621.1384
263,1772786611.347100,340.3000,463.8213,432.7883,-8.5668,592.7656,-68.2796,88.1947,-66.8170,1052.8873,96.4353,621.1195
264,1772786611.483210,338.7705,461.2560,432.7921,-9.7819,591.3163,-68.3550,88.1887,-66.8959,1053.3995,96.2998,621.1961
265,1772786611.614705,337.3543,458.0078,432.7814,-10.9881,589.8539,-68.4258,88.1865,-66.9754,1049.9833,95.0953,620.8087
266,1772786611.752674,336.4346,454.5558,432.7549,-12.2396,588.2821,-68.4985,88.1882,-67.0601,1050.7733,94.6977,621.2593
267,1772786611.882267,335.4729,451.1450,432.7139,-13.4341,586.7862,-68.5651,88.1938,-67.1393,1051.3699,94.0430,620.9974
268,1772786612.018106,334.2454,448.3494,432.6576,-14.6452,585.3314,-68.6266,88.2032,-67.2195,1054.1406,94.2064,621.2639
269,1772786612.153784,333.7558,444.7403,432.5841,-15.8597,583.8058,-68.6865,88.2170,-67.2992,1053.5428,93.1360,621.0718
270,1772786612.285879,332.5446,440.9221,432.5026,-16.9881,582.3948,-68.7356,88.2335,-67.3714,1052.9380,92.8563,621.5674
271,1772786612.421508,331.4852,438.0447,432.4030,-18.1373,580.9330,-68.7772,88.2537,-67.4360,1051.2933,92.4126,621.5869
272,1772786612.553666,330.9609,435.6441,432.3056,-19.1580,579.6075,-68.7987,88.2767,-67.4828,1053.0837,91.9419,621.0755
273,1772786612.689060,330.8642,432.4764,432.1883,-20.2291,578.2755,-68.7985,88.3037,-67.5109,1053.7710,91.4771,621.5070
274,1772786612.820899,330.2797,429.5230,432.0700,-21.2548,576.9816,-68.7713,88.3328,-67.5126,1053.6287,90.8204,621.1815
275,1772786612.956516,330.5960,426.6281,431.9406,-22.2468,575.7297,-68.7104,88.3661,-67.4824,1050.6655,89.7003,621.3189
276,1772786613.092417,330.0234,424.2180,431.8063,-23.2545,574.5038,-68.6123,88.4021,-67.4166,1051.4834,89.2586,620.9552
277,1772786613.224238,329.9708,421.7980,431.6697,-24.1902,573.3675,-68.4751,88.4401,-67.3115,1050.7882,88.6809,621.0906
278,1772786613.360404,330.0435,418.7813,431.5246,-25.1440,572.2359,-68.2790,88.4835,-67.1611,1053.5727,88.5947,621.3968
279,1772786613.491823,330.3331,415.8601,431.3851,-26.0251,571.2042,-68.0495,88.5250,-66.9560,1053.5934,87.9244,621.9179
280,1772786613.627979,331.0043,414.0262,431.2413,-26.9419,570.1816,-67.7443,88.5720,-66.6953,1050.4761,86.5522,621.3172
281,1772786613.759752,331.2292,412.2706,431.1089,-27.7551,569.3024,-67.3940,88.6195,-66.3630,1052.2493,86.2653,621.5339
282,1772786613.895110,331.2549,410.6358,430.9595,-28.6864,568.3495,-66.9399,88.6715,-65.9588,1050.2585,85.6352,621.2935
283,1772786614.031021,331.2975,408.7092,430.8219,-29.5011,567.5060,-66.4061,88.7227,-65.4778,1054.3567,85.8078,621.5887
284,1772786614.162852,331.8885,407.0647,430.6869,-30.3133,566.7432,-65.7794,88.7768,-64.8882,1055.0363,85.1108,621.8053
285,1772786614.298690,332.8060,405.6897,430.5537,-31.1295,566.0115,-65.0475,88.8328,-64.1728,1053.4882,83.8572,621.4004
286,1772786614.430299,333.2050,404.1314,430.4286,-31.9101,565.3572,-64.1810,88.8882,-63.3602,1054.9643,83.5688,621.7508
287,1772786614.566822,333.6252,402.9813,430.3089,-32.6965,564.7457,-63.1686,88.9446,-62.3699,1051.4642,82.2427,621.3002
288,1772786614.833854,335.1122,400.9800,430.0889,-34.1838,563.7378,-60.6739,89.0579,-59.9422,1051.4991,81.0830,621.3562
289,1772786614.965334,334.8148,400.2135,429.9960,-34.8575,563.3515,-59.1487,89.1125,-58.4718,1052.4829,81.0611,621.5289
290,1772786615.101588,337.1134,400.0572,429.8988,-35.6056,562.9761,-57.2281,89.1730,-56.5119,1052.0797,78.6367,621.1541
291,1772786615.237386,337.3789,399.1392,429.8174,-36.3042,562.6888,-55.0945,89.2278,-54.3909,1053.0571,78.8857,621.5009
292,1772786615.369661,338.4052,398.6640,429.7438,-36.9766,562.4566,-52.5774,89.2820,-51.8745,1052.5220,76.9613,621.5099
293,1772786615.505195,339.3965,398.3283,429.6799,-37.6526,562.2850,-49.4925,89.3346,-48.8738,1053.3829,76.6849,621.6308
294,1772786615.636707,340.7323,398.1017,429.6253,-38.3057,562.1749,-46.1301,89.3826,-45.5051,1051.4281,75.1109,621.4960
295,1772786615.772655,341.5031,397.9293,429.5766,-38.9654,562.1222,-42.0035,89.4299,-41.3482,1052.8625,73.8669,621.7273
296,1772786615.904406,342.8017,397.8729,429.5410,-39.5766,562.1294,-37.4805,89.4702,-36.6770,1054.1717,71.1617,621.9102
297,1772786616.040252,343.6312,398.5755,429.5125,-40.2114,562.1932,-32.1340,89.5082,-31.2815,1054.3361,69.4570,621.7274
298,1772786616.175891,344.3580,399.0500,429.4946,-40.8060,562.3094,-25.9892,89.5385,-25.2277,1050.6776,69.6049,621.3407
299,1772786616.307756,345.2463,399.7205,429.4845,-41.3538,562.4648,-19.4450,89.5622,-18.7297,1054.6751,69.1651,621.5799
300,1772786616.443979,346.1844,400.9949,429.4819,-41.9636,562.6932,-12.0487,89.5797,-11.4352,1054.6194,70.3152,621.3470
301,1772786616.575545,347.5926,402.2433,429.4870,-42.5098,562.9554,-4.8413,89.5886,-3.9883,1054.4413,66.7917,620.9612
302,1772786616.711446,348.9068,402.4613,429.5010,-43.1121,563.2888,3.1159,89.5906,3.6874,1053.2982,65.9771,621.2153
303,1772786616.843626,349.3498,403.3474,429.5226,-43.6823,563.6765,10.8423,89.5845,11.3918,1050.2295,63.1230,620.8237
304,1772786616.979482,350.0581,403.9481,429.5492,-44.2291,564.0860,17.6898,89.5720,18.1538,1054.0086,66.7281,621.5601
305,1772786617.115093,351.2041,404.9616,429.5857,-44.8188,564.5805,24.1245,89.5537,24.4529,1054.0897,64.8997,621.5233
306,1772786617.247222,352.3976,406.6078,429.6275,-45.3736,565.1060,29.7170,89.5311,29.9065,1053.6237,67.4624,621.4862
307,1772786617.382593,353.2457,407.5635,429.6765,-45.9414,565.6978,34.7192,89.5043,34.8204,1053.8087,67.8445,621.5832
308,1772786617.514337,354.4482,409.2625,429.7300,-46.4927,566.3280,38.9447,89.4755,38.9162,1051.9579,66.6441,621.4352
309,1772786617.650168,355.0431,410.5243,429.7908,-47.0749,567.0392,42.7268,89.4451,42.5609,1051.0730,68.0941,621.3981
310,1772786617.782112,355.8132,412.7355,429.8556,-47.6217,567.7815,45.8646,89.4139,45.5260,1053.2315,68.9202,621.5882
311,1772786617.917924,356.7940,414.5080,429.9284,-48.2133,568.5956,48.6052,89.3817,48.1598,1053.5112,68.9024,621.4365
312,1772786618.053562,357.7888,417.0811,430.0035,-48.7829,569.4542,50.9284,89.3493,50.4042,1052.9749,68.8472,621.3179
313,1772786618.185939,358.8625,419.1584,430.0808,-49.3499,570.3484,52.9342,89.3186,52.2909,1053.4964,69.3611,621.2108
314,1772786618.321557,359.4234,421.1064,430.1622,-49.9294,571.3133,54.5986,89.2893,53.9559,1049.7313,67.5627,621.1750
315,1772786618.453268,360.2234,423.1487,430.2416,-50.4941,572.2987,56.0349,89.2605,55.3061,1050.2912,67.4861,621.1496
316,1772786618.589073,360.6129,425.2816,430.3285,-51.0867,573.3765,57.3042,89.2333,56.5158,1053.1768,68.4074,621.2829
317,1772786618.721149,361.2987,427.6614,430.4131,-51.6691,574.4778,58.3744,89.2079,57.5207,1053.1161,67.8078,621.5439
318,1772786618.856817,361.8581,430.0936,430.4955,-52.2675,575.6582,59.3021,89.1836,58.3766,1051.8130,67.6657,621.3265
319,1772786618.993270,362.6582,433.2424,430.5816,-52.8746,576.8749,60.0912,89.1614,59.1206,1053.2873,67.4945,621.4691
320,1772786619.124907,363.1830,435.8799,430.6617,-53.4624,578.1117,60.7458,89.1419,59.7287,1048.6611,66.3434,620.9372
321,1772786619.260806,363.1269,438.9053,430.7457,-54.1019,579.4612,61.3142,89.1239,60.2582,1052.8223,66.9601,621.4608
322,1772786619.392252,363.6817,441.8123,430.8162,-54.6829,580.7386,61.7713,89.1090,60.6843,1052.2403,66.4828,621.1155
323,1772786619.528553,363.9220,444.5436,430.8867,-55.3071,582.1378,62.1648,89.0955,61.0388,1052.1494,66.0887,621.4489
324,1772786619.659702,364.4840,447.6071,430.9499,-55.9232,583.5272,62.4708,89.0848,61.3244,1053.4529,65.7733,621.2188
325,1772786619.795740,364.6960,451.1563,431.0072,-56.5703,584.9547,62.7202,89.0766,61.5473,1051.8945,65.1801,620.6066
326,1772786619.931648,364.6332,454.4545,431.0607,-57.2439,586.5260,62.9257,89.0703,61.7263,1052.0796,64.8666,620.9681
327,1772786620.063451,364.4486,457.2897,431.1031,-57.8986,588.0094,63.0703,89.0667,61.8552,1052.4771,64.6590,620.8792
328,1772786620.199286,364.3302,460.2487,431.1369,-58.5997,589.6303,63.1812,89.0655,61.9496,1053.8841,64.4627,621.3991
329,1772786620.331219,364.4033,463.9468,431.1584,-59.2307,591.1592,63.2564,89.0667,62.0138,1051.6518,63.6745,620.8044
330,1772786620.467083,363.9481,467.7215,431.1711,-59.9689,592.7851,63.3113,89.0706,62.0631,1052.4636,63.3239,620.9201
331,1772786620.598908,363.6675,471.0236,431.1708,-60.6847,594.4191,63.3459,89.0767,62.0941,1051.6292,62.7906,620.6508
332,1772786620.734833,362.8192,474.1801,431.1602,-61.4628,596.1807,63.3595,89.0857,62.1062,1054.4553,63.1579,620.7133
333,1772786620.870546,362.3154,477.4683,431.1440,-62.2243,597.9280,63.3361,89.0978,62.0842,1054.2547,62.4953,621.2658
334,1772786621.002528,361.7765,481.3087,431.1277,-62.9551,599.5959,63.2678,89.1127,62.0170,1053.1340,61.9818,620.8384
335,1772786621.138302,361.2226,485.0063,431.1123,-63.8328,601.5477,63.1308,89.1317,61.8926,1052.9722,61.0662,621.2429
336,1772786621.270321,359.8979,488.1526,431.1077,-64.6202,603.2959,62.9280,89.1531,61.6910,1052.0713,60.8988,621.0426
337,1772786621.405976,359.0814,492.0925,431.1159,-65.4171,605.0857,62.6294,89.1778,61.3972,1052.0121,60.3803,621.1726
338,1772786621.538121,357.6836,496.3046,431.1420,-66.2200,606.8365,62.2235,89.2049,61.0102,1054.1378,60.7584,620.6459
339,1772786621.673739,356.5052,499.8240,431.1880,-67.0037,608.6485,61.6847,89.2353,60.4740,1054.1921,60.3070,621.0033
340,1772786621.810082,354.7824,502.3463,431.2637,-67.8391,610.4810,60.9661,89.2676,59.7766,1053.1597,59.9304,621.1699
341,1772786621.941590,353.4746,505.9493,431.3594,-68.5797,612.2166,60.0713,89.3016,58.8777,1053.0881,60.1698,620.7867
342,1772786622.077524,351.8236,509.6256,431.4937,-69.3946,614.0293,58.8964,89.3390,57.7318,1051.2809,59.1431,621.0578
343,1772786622.209350,350.2430,513.2975,431.6557,-70.1527,615.7982,57.4494,89.3776,56.2704,1050.2671,59.0039,620.7335
344,1772786622.345550,348.5328,516.6432,431.8584,-70.9371,617.6151,55.5742,89.4176,54.4065,1051.8926,59.1790,621.1725
345,1772786622.477102,346.2964,520.0177,432.1029,-71.6960,619.4112,53.2293,89.4587,52.0263,1052.0878,59.7367,621.0003
346,1772786622.612892,344.9583,524.1779,432.3781,-72.4274,621.2151,50.2724,89.4992,49.0635,1051.5352,59.6856,621.0181
347,1772786622.748865,342.7278,527.5521,432.7164,-73.1999,623.0756,46.4515,89.5405,45.1596,1053.2454,60.8557,620.9246
348,1772786622.880600,340.5074,531.1367,433.0847,-73.9340,624.9202,41.5263,89.5797,40.3810,1049.1008,59.2005,621.2264
349,1772786623.016883,338.0002,534.2207,433.4902,-74.6552,626.6874,35.5838,89.6141,34.1906,1050.9996,62.8546,621.2811
350,1772786623.148280,335.8104,538.4256,433.9560,-75.3618,628.5532,27.9945,89.6444,26.2633,1049.0464,63.9421,620.7000
351,1772786623.284154,333.5011,542.4301,434.4702,-76.0894,630.4184,18.8128,89.6662,16.9008,1048.8596,68.8223,620.9445
352,1772786623.415943,331.0341,546.2397,435.0264,-76.7495,632.1934,8.5313,89.6774,6.7975,1048.8550,70.2699,620.5675
353,1772786623.552093,327.9951,549.2908,435.6520,-77.4486,634.1517,-2.9050,89.6756,-4.6269,1046.8054,65.9935,621.4978
354,1772786623.687799,325.0954,553.2284,436.3523,-78.1485,636.1336,-13.9564,89.6597,-15.6600,1049.4652,69.1162,621.2397
355,1772786623.819661,322.4715,557.5828,437.0671,-78.7967,637.9844,-23.8672,89.6321,-24.7672,1051.3396,59.8950,621.4317
356,1772786623.955751,319.9424,561.5641,437.8348,-79.4363,639.9010,-31.8315,89.5934,-32.9637,1050.5031,60.7631,621.1113
357,1772786624.087812,316.9355,565.1973,438.6631,-80.0560,641.8154,-38.4893,89.5466,-39.2474,1050.8657,59.6062,621.7172
358,1772786624.223516,314.1220,569.4127,439.5285,-80.6504,643.7746,-43.8378,89.4920,-44.2591,1051.6217,56.2091,621.4692
359,1772786624.362235,311.2205,573.6693,440.4254,-81.2190,645.6445,-48.0182,89.4354,-48.1759,1049.7200,53.3826,621.8628
360,1772786624.491975,308.1052,578.3501,441.4397,-81.8184,647.6431,-51.3318,89.3725,-51.3830,1052.8223,54.0325,621.3445
361,1772786624.627493,305.1522,582.7028,442.4739,-82.3616,649.6282,-54.0306,89.3097,-53.8379,1052.8714,53.0824,620.9906
362,1772786624.759517,302.5961,586.0037,443.5102,-82.8949,651.5561,-56.1329,89.2442,-55.8348,1053.1684,50.9710,622.0599
363,1772786624.894569,300.1496,590.6530,444.5821,-83.3535,653.3564,-57.7045,89.1831,-57.3155,1052.3775,50.0384,621.5791
364,1772786625.026775,297.1463,595.7100,445.7439,-83.8423,655.3945,-59.1365,89.1154,-58.5633,1054.4431,49.7804,621.0455
365,1772786625.162666,294.3590,600.0088,447.0032,-84.3360,657.3990,-60.3277,89.0444,-59.5968,1051.7332,47.2421,622.0023
366,1772786625.295091,291.0577,604.5211,448.1910,-84.7413,659.2676,-61.2107,88.9796,-60.3865,1051.8260,47.1764,621.6456
367,1772786625.430873,288.2860,608.8606,449.5330,-85.1780,661.2613,-61.9886,88.9084,-61.0449,1052.1470,46.7633,621.5424
368,1772786625.566136,285.4869,613.8528,450.8760,-85.5748,663.2814,-62.6452,88.8384,-61.5699,1052.6781,45.7214,621.9275
369,1772786625.698111,282.9281,619.0360,452.2017,-85.9348,665.3001,-63.1434,88.7700,-61.9757,1052.6546,45.4732,621.6217
370,1772786625.834180,279.5147,623.3828,453.7973,-86.3302,667.3840,-63.5916,88.6999,-62.3014,1052.3319,44.2459,622.4738
371,1772786625.966094,276.2734,627.7435,454.8969,-86.5887,668.9491,-63.8653,88.6451,-62.5015,1050.6481,44.0543,622.3676
