frame_id,time,u,v,X,Y,Z,A,B,C
0,0.0,946.1444,348.8106,435.9791,196.8694,539.4013,118.5075,89.2938,119.7304
1,0.13552188873291016,941.0015,351.0804,435.1729,195.1963,541.4743,123.898,89.3489,124.9165
2,0.26744794845581055,937.9261,353.2129,434.6229,193.544,543.7669,130.7521,89.3942,131.9996
3,0.40339088439941406,933.4818,356.9337,434.2265,191.8786,546.3453,137.4326,89.4157,138.7268
4,0.5430710315704346,929.572,360.0328,433.9657,190.0331,549.4202,143.4499,89.4181,144.7029
5,0.6716129779815674,924.6567,365.0385,433.8462,188.33,552.4309,147.654,89.4078,148.8645
6,0.8071060180664062,923.6497,367.0233,433.8205,186.4496,555.9437,150.9097,89.3895,151.9677
7,0.939227819442749,920.0334,371.7353,433.8718,184.5723,559.5473,152.8547,89.3679,153.7723
8,1.0759339332580566,917.2025,377.3088,433.9779,182.5632,563.5535,153.9304,89.3447,154.7833
9,1.2070589065551758,914.6976,381.7193,434.103,180.5675,567.6858,154.2794,89.3243,155.0868
10,1.34306001663208,911.3663,388.182,434.2235,178.4242,572.0817,154.205,89.3078,154.9785
11,1.478956937789917,908.9431,394.6154,434.3057,176.3088,576.5125,153.9398,89.2979,154.6978
12,1.6109139919281006,906.0978,401.8945,434.3196,174.2841,580.8263,153.6866,89.2959,154.4338
13,1.746825933456421,902.91,410.1154,434.243,171.7454,586.169,153.4333,89.304,154.1868
14,1.8787870407104492,900.7148,417.7313,434.0828,169.3941,590.8575,153.2867,89.3232,154.0239
15,2.0148110389709473,897.9545,424.899,433.8403,166.8602,595.6878,153.2485,89.355,153.9745
16,2.1471028327941895,894.0038,434.1673,433.5788,164.7666,599.6341,153.3914,89.3969,154.1143
17,2.28277587890625,891.6978,440.1393,433.2242,162.3147,603.8292,153.8105,89.4513,154.5472
18,2.419235944747925,888.9514,447.662,432.8705,159.9651,607.5332,154.6828,89.5154,155.4907
19,2.550652027130127,885.9984,453.6001,432.5101,157.7384,610.7584,156.2589,89.5859,157.2502
20,2.68676495552063,882.5765,459.8032,432.1342,155.3913,613.8797,159.4837,89.6677,160.6245
21,2.8186259269714355,879.6212,464.3413,431.7707,153.0278,616.442,165.7921,89.7518,167.7437
22,2.9546639919281006,875.5345,469.4709,431.4381,150.5689,618.8093,-162.4418,89.8388,-158.6241
23,3.086552858352661,871.6807,473.9579,431.1515,148.1333,620.5718,-135.7895,89.8832,-128.4976
24,3.222730875015259,866.5766,476.6014,430.8961,145.5412,621.9544,-87.9105,89.8308,-84.5155
25,3.358449935913086,861.1765,478.7344,430.7198,142.9296,622.7984,-70.0701,89.7215,-68.051
26,3.490478992462158,855.7115,480.4374,430.6154,140.3611,623.0878,-62.7732,89.6016,-61.4405
27,3.6267900466918945,849.9084,479.918,430.59,137.7812,622.8356,-59.4211,89.4745,-58.3065
28,3.758455991744995,843.9943,478.3799,430.6385,135.1847,622.058,-57.7091,89.3495,-56.6944
