frame_id,time,u,v,X,Y,Z,A,B,C
0,0.0,512.336,321.5648,442.1188,203.6071,533.8247,99.8734,88.5448,99.4808
1,0.1358320713043213,512.7708,321.7587,441.4679,203.1186,533.999,100.5032,88.6194,100.1632
2,0.26762890815734863,513.5313,322.7641,440.8207,202.6079,534.23,101.248,88.6957,101.0167
3,0.40354204177856445,514.1599,323.3796,440.1555,202.056,534.5203,102.1497,88.7712,101.9696
4,0.535581111907959,513.5825,324.4958,439.5516,201.5269,534.847,103.1468,88.8416,103.033
5,0.6715340614318848,515.3817,325.6844,438.9776,200.971,535.2337,104.2427,88.9071,104.1984
6,0.8077290058135986,514.8433,326.3591,438.4525,200.4208,535.6399,105.4885,88.9693,105.5311
7,0.9397139549255371,516.1067,326.2987,437.9699,199.8759,536.0944,106.7857,89.0256,106.9152
8,1.0757839679718018,516.983,326.7496,437.5283,199.3278,536.5824,108.2892,89.0784,108.4959
9,1.2079620361328125,518.2525,327.831,437.1166,198.7747,537.1132,109.9078,89.1264,110.1318
10,1.3437180519104004,518.8384,328.999,436.7243,198.2253,537.6834,111.67,89.1715,111.99
11,1.475856065750122,519.2672,330.4487,436.3737,197.6752,538.2707,113.5095,89.2113,113.9171
12,1.6118791103363037,520.3749,331.5617,436.0571,197.1309,538.9233,115.575,89.2473,115.9825
13,1.7480380535125732,520.5807,332.503,435.7497,196.5387,539.5991,117.7246,89.2798,118.1783
14,1.8796370029449463,521.3228,333.7334,435.4816,195.9941,540.2795,119.9374,89.3081,120.4146
15,2.015963077545166,522.5317,334.8301,435.2363,195.4295,541.0163,122.2115,89.333,122.8292
16,2.147773027420044,524.2362,336.2386,435.0276,194.8912,541.7399,124.5097,89.3531,125.1071
17,2.283729076385498,525.1224,337.2216,434.8317,194.3116,542.5493,126.9116,89.3711,127.5622
18,2.415796995162964,526.1588,339.1506,434.6546,193.77,543.3392,129.2242,89.3856,129.9626
19,2.55161190032959,526.9862,340.4697,434.4989,193.2007,544.1555,131.5701,89.3971,132.2936
20,2.687519073486328,528.7275,342.2357,434.3615,192.6265,545.0359,133.8977,89.4062,134.6408
21,2.8195369243621826,529.7728,344.352,434.2452,192.0741,545.9196,136.0531,89.4126,136.8477
22,2.9556620121002197,530.4473,345.7716,434.1386,191.4722,546.8876,138.2817,89.417,139.0687
23,3.0877139568328857,532.0182,346.9478,434.0564,190.9214,547.7934,140.256,89.4191,141.0272
24,3.223510980606079,533.0821,348.2947,433.984,190.3295,548.7887,142.1624,89.4194,142.9711
25,3.3556160926818848,535.7426,350.1852,433.9253,189.7312,549.7854,143.8834,89.4182,144.6697
26,3.4916560649871826,536.4589,352.3028,433.881,189.1283,550.87,145.4943,89.4155,146.286
27,3.628051996231079,537.3009,354.4075,433.849,188.5231,551.9482,146.9529,89.4116,147.7775
28,3.7595629692077637,538.9384,356.5119,433.8284,187.9263,553.0486,148.2358,89.4067,149.049
29,3.8956849575042725,539.8508,358.9139,433.8176,187.2948,554.1907,149.3932,89.4008,150.2236
30,4.027928113937378,541.969,361.0659,433.8174,186.7151,555.2913,150.3545,89.3948,151.1833
31,4.163651943206787,543.7075,363.0205,433.8258,186.0514,556.5322,151.2455,89.3878,152.0474
32,4.295448064804077,545.0825,365.2471,433.8404,185.4772,557.6704,151.9309,89.3807,152.7683
33,4.431541919708252,546.5731,367.8685,433.8639,184.8002,558.9569,152.5656,89.3733,153.3847
34,4.567716121673584,547.7777,370.6418,433.8936,184.1367,560.2505,153.0767,89.3655,153.8928
35,4.699487924575806,549.7007,373.2172,433.9266,183.5143,561.5101,153.4702,89.3581,154.2834
36,4.835515022277832,551.0256,375.8101,433.9656,182.8186,562.8777,153.7918,89.3504,154.5944
37,4.967497110366821,553.2631,378.1883,434.0048,182.1934,564.1674,154.0075,89.3432,154.8098
38,5.103759050369263,554.7906,380.5184,434.0481,181.4927,565.565,154.1666,89.3359,154.972
39,5.236970901489258,556.8981,383.4025,434.0904,180.8311,566.952,154.259,89.3291,155.0603
40,5.371527910232544,555.1866,386.2461,434.1326,180.1684,568.36,154.2981,89.3227,155.0987
41,5.507354974746704,560.7672,389.2302,434.1751,179.4353,569.8017,154.2919,89.3168,155.0915
42,5.639740943908691,562.1509,391.9793,434.2147,178.7403,571.29,154.2504,89.3114,155.0485
43,5.775461912155151,563.6656,394.9148,434.2499,178.0355,572.7161,154.1821,89.3068,154.979
44,5.907651901245117,566.0931,398.002,434.2797,177.2974,574.2368,154.0966,89.3029,154.8901
45,6.043453931808472,567.6205,401.0889,434.3013,176.6175,575.6981,154.0016,89.2998,154.7958
46,6.176079988479614,569.9953,404.5186,434.3172,175.8688,577.2923,153.9017,89.2973,154.6957
47,6.3114049434661865,571.8309,407.6914,434.3233,175.164,578.7878,153.8058,89.2959,154.5979
48,6.447609901428223,573.9792,411.0134,434.3204,174.3503,580.4295,153.7154,89.2954,154.5042
49,6.579598903656006,575.4777,414.8201,434.3078,173.583,582.0149,153.6325,89.296,154.4152
50,6.715395927429199,577.2652,418.4057,434.2849,172.8151,583.6261,153.5535,89.2977,154.3316
51,6.847650051116943,580.2432,421.2917,434.2522,172.0307,585.2468,153.4793,89.3007,154.254
52,6.983444929122925,581.8495,424.7733,434.213,171.233,586.9086,153.4119,89.3051,154.1793
53,7.115431070327759,583.9054,428.4097,434.158,170.4406,588.5341,153.3539,89.3105,154.1153
54,7.251573085784912,586.3813,432.1708,434.0955,169.6265,590.1719,153.3065,89.3175,154.0589
55,7.3875439167022705,588.1819,435.7078,434.0236,168.7961,591.8054,153.2694,89.326,154.0155
56,7.519877910614014,591.1277,438.5495,433.9521,168.0569,593.2167,153.2493,89.3351,153.9867
57,7.655450105667114,593.2307,442.1795,433.8657,167.2492,594.7736,153.2427,89.3458,153.9721
58,7.78741192817688,594.9078,446.3584,433.7822,166.5215,596.1718,153.2532,89.3572,153.9745
59,7.92349100112915,597.3431,449.6192,433.6835,165.6927,597.6975,153.2849,89.3709,153.9978
60,8.055596113204956,599.7768,452.6414,433.5868,164.9526,599.0488,153.3379,89.385,154.0446
61,8.191582918167114,602.4319,455.4104,433.4781,164.1636,600.4606,153.4197,89.4006,154.1186
62,8.327506065368652,605.0019,458.3916,433.3678,163.3806,601.865,153.5365,89.4178,154.2273
63,8.459963083267212,606.4626,461.9448,433.258,162.6326,603.146,153.6832,89.4353,154.3709
64,8.595515966415405,609.6584,465.1246,433.138,161.8348,604.4261,153.8777,89.4545,154.5569
65,8.727438926696777,612.0449,468.2799,433.022,161.0808,605.6563,154.1107,89.4745,154.788
66,8.863588094711304,614.3609,471.1504,432.902,160.3089,606.8706,154.4333,89.496,155.1014
67,8.995434999465942,617.0812,474.0723,432.7828,159.5615,608.027,154.8018,89.5185,155.4823
68,9.131899118423462,619.2053,476.7373,432.656,158.7673,609.1883,155.2858,89.5423,155.9623
69,9.267453908920288,621.5792,479.7007,432.5305,157.9842,610.2982,155.8772,89.5671,156.5462
70,9.399449110031128,624.3048,482.3526,432.4103,157.2131,611.356,156.5727,89.5918,157.2657
71,9.535392999649048,626.5599,484.8347,432.2849,156.4453,612.3907,157.4706,89.6184,158.1799
72,9.667555093765259,629.1699,487.3903,432.167,155.6746,613.3453,158.5115,89.6448,159.2852
73,9.803327083587646,632.2167,489.8896,432.0421,154.8805,614.2994,159.9706,89.6734,160.7587
74,9.93544602394104,633.2811,492.3482,431.9248,154.1024,615.1935,161.7029,89.7018,162.5401
75,10.07149600982666,636.0957,495.0793,431.8046,153.3342,616.0477,163.9996,89.7308,164.9154
76,10.20345401763916,638.5748,497.2057,431.694,152.5559,616.8352,166.9103,89.7594,167.9255
77,10.339795112609863,641.0491,499.4015,431.579,151.714,617.6504,171.0686,89.7896,172.3561
78,10.47554898262024,643.3075,501.8923,431.4712,150.9221,618.3791,176.765,89.8187,178.2604
79,10.607388019561768,646.1639,504.0929,431.3649,150.0854,619.0565,-175.2794,89.8448,-173.5558
80,10.743326902389526,648.2321,506.331,431.2652,149.2784,619.7114,-163.8836,89.8672,-161.4677
81,10.875454902648926,650.3326,508.0398,431.1698,148.4629,620.2995,-148.3492,89.8818,-145.6341
82,11.011446952819824,653.1925,509.5528,431.0759,147.5861,620.853,-128.8571,89.885,-125.6298
83,11.143435001373291,654.3344,511.5958,430.9954,146.75,621.3274,-110.7496,89.8752,-108.1201
84,11.279319047927856,656.5444,512.9179,430.9165,145.9002,621.7547,-95.9887,89.8531,-93.5415
85,11.41532301902771,659.2737,514.8135,430.8442,145.0121,622.1498,-84.931,89.8236,-83.0556
86,11.547307968139648,661.9093,515.8604,430.7846,144.1805,622.4413,-77.6585,89.7899,-76.3255
87,11.683393001556396,663.522,517.1215,430.7288,143.2863,622.7034,-72.4036,89.7526,-71.2585
88,11.815283060073853,665.5887,518.5474,430.6855,142.4586,622.8887,-68.7127,89.7143,-67.6636
89,11.951272010803223,668.7455,519.0817,430.6465,141.5428,623.0234,-65.7704,89.6729,-64.8319
90,12.083300113677979,670.3029,519.9313,430.6205,140.7226,623.0872,-63.7971,89.6327,-62.8829
91,12.21934199333191,672.1437,521.0071,430.6001,139.8643,623.0956,-62.1846,89.5913,-61.3165
92,12.355395078659058,674.7415,521.4326,430.5892,138.9468,623.0399,-60.895,89.548,-60.0316
93,12.487385988235474,676.7063,521.4681,430.5871,138.1203,622.9296,-59.922,89.5064,-59.0512
94,12.623372077941895,678.5406,522.1633,430.5933,137.2319,622.751,-59.095,89.4637,-58.2355
95,12.7554030418396,680.3914,522.3093,430.6077,136.3763,622.5203,-58.4662,89.422,-57.6005
96,12.891241073608398,682.5517,522.29,430.6301,135.5167,622.2236,-57.9448,89.3792,-57.0774
97,13.023351907730103,684.7025,521.8653,430.6603,134.6687,621.8776,-57.5393,89.3381,-56.6609
98,13.159918069839478,687.075,521.2416,430.6966,133.7944,621.4744,-57.2091,89.2963,-56.3089
99,13.29534101486206,689.6612,520.7122,430.7414,132.9357,621.0067,-56.9372,89.2551,-56.0213
100,13.427374124526978,690.6016,521.014,430.7892,132.1107,620.526,-56.7349,89.2168,-55.7886
101,13.563282012939453,692.198,520.5786,430.849,131.2157,619.935,-56.5573,89.1754,-55.5937
102,13.695374965667725,694.1768,520.1716,430.911,130.3709,619.3202,-56.423,89.1363,-55.4383
