frame_id,time,u,v,X,Y,Z,A,B,C
0,0.0,516.9076,322.2465,439.7502,201.6432,534.8116,103.1367,88.855,103.3932
1,0.13091301918029785,510.5216,326.3999,438.2543,200.0886,535.9711,106.609,89.0235,107.1761
2,0.2673001289367676,505.803,328.627,436.8681,198.3636,537.6581,111.7974,89.1751,112.4091
3,0.3996241092681885,501.6629,331.5265,435.8984,196.7746,539.4133,117.3752,89.2801,118.5071
4,0.5353639125823975,496.2795,334.7732,435.1446,195.1218,541.5215,124.0997,89.3532,125.4706
5,0.6672539710998535,492.0546,338.4331,434.5742,193.4106,543.9071,131.2915,89.3968,132.5435
6,0.8035769462585449,487.4371,344.1432,434.1971,191.6943,546.6745,137.9484,89.4165,139.3141
7,0.9393839836120605,482.8868,348.5703,433.9518,189.9242,549.6067,143.7108,89.4179,145.0437
8,1.0712730884552002,479.6845,353.5036,433.8411,188.1603,552.7396,148.051,89.4063,149.2007
9,1.207453966140747,475.2129,361.4506,433.8228,186.2616,556.2769,151.1466,89.3876,152.1472
10,1.3394160270690918,470.7908,367.7956,433.8788,184.3956,559.8957,152.9758,89.3653,153.9264
11,1.4757719039916992,466.6426,376.3996,433.9875,182.346,564.0105,153.9962,89.3429,154.8434
12,1.6076700687408447,463.5317,383.687,434.1133,180.4024,567.9723,154.2864,89.3225,155.0902
13,1.7439260482788086,459.8389,393.1039,434.2353,178.2486,572.4486,154.1874,89.3067,154.9655
14,1.8797500133514404,456.6752,402.1525,434.3116,176.0691,576.9649,153.9082,89.2974,154.6735
15,2.012006998062134,452.9609,412.2404,434.3164,173.9297,581.4971,153.6501,89.2961,154.4082
16,2.1484920978546143,448.9524,423.2361,434.2256,171.4495,586.6974,153.4139,89.3057,154.163
17,2.280061960220337,445.5623,434.0115,434.0622,169.1409,591.2744,153.2764,89.3262,154.0113
18,2.4161341190338135,442.8445,444.032,433.8309,166.8075,595.7446,153.2527,89.3573,153.9803
19,2.5482559204101562,439.2827,455.2049,433.5339,164.4806,600.1474,153.4136,89.4,154.128
20,2.6843791007995605,436.3491,463.9669,433.2122,162.2335,604.2071,153.8747,89.456,154.6065
21,2.8203299045562744,433.1015,473.8916,432.8412,159.8361,607.7267,154.7551,89.5206,155.6065
22,2.9528770446777344,429.8627,482.4542,432.4707,157.5154,611.0638,156.4724,89.5934,157.4449
23,3.088357925415039,426.6215,490.6,432.0949,155.095,614.1473,159.9433,89.6752,161.0925
24,3.220621109008789,423.4238,497.7003,431.7449,152.8095,616.6778,166.6597,89.7603,168.4972
25,3.3569369316101074,419.1971,505.1186,431.414,150.3885,618.8958,-175.3926,89.8449,-170.6496
26,3.488614082336426,414.7861,511.5929,431.1347,147.9975,620.65,-132.2699,89.8824,-124.4385
27,3.6250410079956055,410.1827,515.6741,430.8844,145.3207,622.0425,-86.3113,89.8234,-81.9537
28,3.7606871128082275,404.2544,519.3698,430.7056,142.7209,622.8511,-69.1621,89.712,-67.1093
29,3.8967819213867188,399.3797,521.8853,430.6085,140.0887,623.0888,-62.1387,89.5842,-61.0545
30,4.028908014297485,393.5146,523.3389,430.5916,137.5371,622.7919,-59.2298,89.4616,-58.1475
31,4.161137104034424,387.6998,523.183,430.6462,134.9455,621.9566,-57.586,89.3371,-56.612
32,4.297132968902588,381.9657,520.6405,430.7662,132.399,620.6085,-56.7534,89.2129,-55.7592
33,4.429229021072388,375.1077,518.7272,430.94,129.8997,618.8746,-56.33,89.0979,-55.2957
34,4.565211057662964,368.4338,516.1292,431.1692,127.2526,616.4976,-56.1322,88.983,-55.0299
35,4.701110124588013,361.4834,512.1043,431.4284,124.5162,613.6473,-56.0558,88.8763,-54.8825
36,4.833156108856201,355.2338,506.8187,431.694,121.9458,610.5319,-56.0427,88.7819,-54.7984
37,4.969531059265137,349.2022,498.7214,431.9883,119.008,606.5802,-56.0461,88.6935,-54.7342
38,5.10159707069397,342.6977,490.2658,432.2265,116.1314,602.366,-56.0393,88.6228,-54.6771
39,5.237488031387329,335.941,481.7046,432.4237,113.0394,597.5856,-56.0091,88.5675,-54.6151
40,5.369693994522095,330.425,471.195,432.521,109.8874,592.5758,-55.9591,88.5349,-54.5616
41,5.506129026412964,324.3871,459.8629,432.4903,106.4686,586.8986,-55.8919,88.5297,-54.522
42,5.641942977905273,319.6703,447.2958,432.2939,102.8253,581.1527,-55.8132,88.5571,-54.5045
43,5.7735819816589355,315.6147,436.5298,431.9964,99.8216,576.2132,-55.722,88.6113,-54.4852
44,5.909718990325928,312.8376,425.2538,431.6247,96.9645,571.5469,-55.5171,88.6896,-54.3507
45,6.041945934295654,310.811,416.6909,431.2298,94.4956,567.697,-55.0748,88.7853,-53.9908
46,6.17805290222168,309.562,408.1671,430.8098,92.0352,564.2661,-54.3228,88.9009,-53.2887
47,6.309761047363281,308.6627,401.2407,430.4453,89.8451,561.5151,-53.1349,89.0253,-52.1414
48,6.446063041687012,307.6673,395.4907,430.1203,87.6839,559.2186,-51.2064,89.1619,-50.3426
49,6.58221697807312,306.8723,391.1472,429.8626,85.619,557.5692,-48.3551,89.2996,-47.3815
50,6.714042901992798,306.5087,387.4998,429.6942,83.7921,556.4932,-44.149,89.4287,-42.902
51,6.850402116775513,304.9841,386.6263,429.5896,81.9213,555.8438,-36.8924,89.557,-35.1541
52,6.982522964477539,304.6953,384.7345,429.5586,80.1715,555.6728,-24.6663,89.6675,-22.4349
53,7.1184210777282715,304.4323,383.4789,429.6008,78.3497,555.9664,-2.4871,89.746,1.0066
54,7.250591993331909,303.2581,384.2037,429.7109,76.5513,556.6882,27.4978,89.76,31.7581
55,7.386565923690796,301.6942,385.3621,429.8918,74.7099,557.8989,53.7406,89.7107,56.1793
56,7.522457122802734,300.1271,387.5818,430.1193,72.9195,559.5287,68.8436,89.631,70.5034
57,7.654823064804077,298.4061,392.5984,430.3651,71.2238,561.3953,76.6405,89.5504,77.3728
58,7.790869951248169,296.7383,396.7708,430.6937,69.1978,564.1323,81.9373,89.4649,82.1135
