frame_id,time,u,v,X,Y,Z,A,B,C
0,0.0,978.4853,308.8995,439.0442,201.0218,535.2555,104.3726,88.9141,104.3361
1,0.13588595390319824,974.9596,311.8197,438.6869,200.6582,535.4693,104.9684,88.9449,105.0047
2,0.2679610252380371,971.6479,312.9923,438.1803,200.1183,535.8928,106.222,89.0021,106.3278
3,0.40410590171813965,968.3357,313.8768,437.6909,199.5387,536.3888,107.7049,89.058,107.8381
4,0.5360920429229736,965.1269,315.0128,437.2822,199.0149,536.8868,109.238,89.1071,109.4605
5,0.6724390983581543,961.4343,316.903,436.8636,198.4318,537.4602,110.9786,89.1555,111.2989
6,0.8080170154571533,957.9113,318.5544,436.5211,197.9045,538.037,112.775,89.1955,113.1323
7,0.9402289390563965,954.7532,320.6048,436.18,197.3472,538.6558,114.7266,89.2332,115.1338
8,1.0767509937286377,951.3278,322.3885,435.8527,196.7524,539.3462,116.877,89.2677,117.3184
9,1.2085459232330322,949.3141,323.3224,435.5875,196.218,539.9961,118.9878,89.2967,119.5462
10,1.345444917678833,944.8294,325.4617,435.3337,195.6604,540.71,121.2485,89.323,121.856
11,1.4771270751953125,942.028,326.6358,435.1123,195.1185,541.43,123.5618,89.3452,124.1528
12,1.612504005432129,938.8876,328.4249,434.9027,194.547,542.2406,125.9846,89.3646,126.6057
13,1.7482609748840332,935.8923,330.3435,434.7203,193.9895,543.0107,128.3386,89.3803,129.0
14,1.8804919719696045,933.0128,331.7576,434.5595,193.4324,543.8289,130.6106,89.3927,131.3234
15,2.0249950885772705,930.8267,333.9987,434.4096,192.8283,544.7423,133.0457,89.4033,133.8144
16,2.1540539264678955,926.672,336.0002,434.2884,192.2823,545.5909,135.2864,89.4105,136.0511
17,2.284719944000244,924.4177,337.739,434.1836,191.7094,546.5066,137.3725,89.4155,138.1791
18,2.4164090156555176,920.6331,339.9643,434.0884,191.161,547.4035,139.453,89.4184,140.2178
19,2.552823066711426,918.2085,341.3811,434.0113,190.5633,548.4157,141.4024,89.4195,142.1915
20,2.6885321140289307,915.1904,343.0538,433.9456,189.9558,549.4274,143.2356,89.4188,144.0644
21,2.820596933364868,912.7022,345.0733,433.8977,189.3733,550.4287,144.8586,89.4167,145.6482
22,2.9565579891204834,909.9696,347.1443,433.8605,188.7653,551.5216,146.3863,89.4132,147.1895
23,3.0891549587249756,906.8391,349.7955,433.8369,188.1978,552.5358,147.7258,89.4089,148.538
24,3.2249300479888916,904.0815,352.0966,433.8207,187.5415,553.7365,148.955,89.4034,149.7548
25,3.35657000541687,901.4806,354.8013,433.8165,186.9417,554.8502,149.9958,89.3974,150.7773
26,3.492664098739624,898.7242,356.8856,433.8214,186.3071,556.0107,150.9114,89.3907,151.713
27,3.6288270950317383,895.9147,358.9537,433.8343,185.6957,557.2316,151.6798,89.3837,152.5034
28,3.7607030868530273,893.2244,361.551,433.8544,185.0582,558.4454,152.3521,89.3762,153.1547
29,3.8972160816192627,890.7394,364.1057,433.881,184.4102,559.731,152.8889,89.3688,153.6993
30,4.0287981033325195,887.7836,366.9589,433.9133,183.7619,561.0311,153.3358,89.3609,154.1284
31,4.165349960327148,885.2786,369.3638,433.9503,183.0937,562.3255,153.6768,89.3533,154.4842
32,4.297019004821777,882.9255,371.3873,433.9908,182.416,563.6526,153.9308,89.346,154.7332
33,4.432924032211304,880.2902,374.3595,434.0314,181.773,565.0181,154.1128,89.3387,154.9167
34,4.569056987762451,877.7647,377.1531,434.0742,181.0778,566.4134,154.2308,89.3316,155.0322
35,4.700824022293091,874.9872,380.1614,434.1171,180.4184,567.7687,154.2877,89.3252,155.0883
36,4.836941957473755,872.3783,383.3951,434.1596,179.7229,569.2116,154.2993,89.3191,155.0994
37,4.969031095504761,870.0342,385.8711,434.1984,179.0348,570.6538,154.2722,89.3136,155.0704
38,5.105031967163086,867.3218,388.6225,434.2369,178.2982,572.1679,154.2104,89.3085,155.0081
39,5.237255096435547,865.0614,392.0042,434.2681,177.609,573.6329,154.1331,89.3044,154.9299
40,5.373183012008667,862.6628,394.9252,434.2941,176.8692,575.1555,154.0386,89.3007,154.8331
41,5.5091400146484375,860.1248,398.1044,434.3126,176.1332,576.6969,153.9392,89.2981,154.7308
42,5.641278028488159,857.5269,401.4668,434.3215,175.4656,578.1239,153.8465,89.2964,154.6366
43,5.777127027511597,854.8938,404.9463,434.3228,174.6418,579.8223,153.7515,89.2955,154.5418
44,5.909182071685791,851.9644,408.6824,434.3141,173.9042,581.3342,153.6689,89.2956,154.451
45,6.04547905921936,849.5151,412.0642,434.2955,173.1441,582.9435,153.5866,89.2969,154.3653
46,6.1774280071258545,847.3988,415.489,434.2679,172.3603,584.5748,153.5077,89.2994,154.2849
47,6.31333589553833,845.1709,418.5182,434.2285,171.545,586.2444,153.4381,89.3031,154.2069
48,6.449592113494873,842.1895,422.3915,434.1776,170.7284,587.895,153.3757,89.3084,154.1394
49,6.581409931182861,839.5909,426.4366,434.1203,169.9328,589.5121,153.3239,89.3146,154.0805
50,6.717271089553833,837.1285,429.6061,434.0552,169.1397,591.0926,153.2837,89.3223,154.0323
51,6.849539041519165,835.0339,432.7684,433.9823,168.3687,592.6121,153.256,89.3312,153.997
52,6.985553026199341,832.6094,436.3818,433.9094,167.5827,594.1688,153.2435,89.3411,153.9759
53,7.117773056030273,829.7675,440.3371,433.8162,166.8136,595.629,153.2471,89.3526,153.9716
54,7.253801107406616,827.2851,443.9484,433.7216,166.0199,597.0986,153.2694,89.3655,153.9864
55,7.385531902313232,824.4603,447.1949,433.6243,165.2516,598.5057,153.3132,89.3788,154.0229
56,7.52140998840332,822.7202,450.2092,433.5215,164.4798,599.908,153.383,89.3944,154.0857
57,7.657639980316162,820.2607,453.2843,433.4128,163.6983,601.2781,153.4837,89.4105,154.1769
58,7.789743900299072,817.6389,456.9131,433.3016,162.9282,602.6062,153.6164,89.4277,154.3076
59,7.925616979598999,814.8914,460.0965,433.1872,162.1591,603.9357,153.7959,89.4469,154.477
60,8.057656049728394,812.6802,463.1581,433.0725,161.3908,605.1584,154.0175,89.4663,154.6913
61,8.19371509552002,810.3663,466.2097,432.9513,160.6279,606.4171,154.2998,89.4876,154.9759
62,8.32579493522644,808.0262,469.204,432.8326,159.8585,607.5721,154.6385,89.5089,155.3153
63,8.462779998779297,805.6862,472.0662,432.7081,159.0895,608.7408,155.0745,89.5324,155.7616
64,8.598396062850952,803.003,475.1354,432.5835,158.2994,609.8543,155.6129,89.5565,156.3042
65,8.730343103408813,800.0826,478.0721,432.4616,157.5341,610.9208,156.2547,89.5811,156.9427
66,8.865986108779907,797.4697,480.933,432.334,156.7428,611.9804,157.086,89.608,157.8018
67,8.998373985290527,795.496,483.6137,432.212,155.9618,612.985,158.1027,89.6339,158.8267
68,9.134069919586182,792.9185,486.2778,432.0908,155.2089,613.9086,159.3501,89.6622,160.1426
69,9.266431093215942,790.2849,488.6977,431.9711,154.4305,614.827,160.9215,89.6899,161.7789
70,9.402615070343018,787.8629,491.2751,431.8517,153.6378,615.7057,163.0464,89.719,163.9257
71,9.538654088973999,785.0355,493.6681,431.7337,152.8364,616.5547,165.7,89.7493,166.7371
72,9.670249938964844,782.2588,496.2629,431.6241,152.0608,617.3222,169.2948,89.7779,170.4171
73,9.806122064590454,779.5667,498.7195,431.5103,151.2293,618.0976,174.2192,89.807,175.6476
74,9.938252925872803,776.9753,500.8288,431.4075,150.428,618.8047,-178.8005,89.8341,-177.1476
75,10.074259042739868,773.9374,503.6361,431.3001,149.5834,619.4709,-168.9938,89.8592,-166.697
76,10.206207990646362,771.1444,505.6014,431.2065,148.7882,620.0684,-154.9446,89.8773,-152.226
77,10.342284917831421,768.3683,506.9563,431.1157,147.9863,620.6001,-137.6607,89.8854,-134.3032
78,10.478301048278809,765.122,509.1597,431.0253,147.0829,621.1445,-117.2007,89.8803,-114.3569
79,10.610215902328491,762.1616,510.8035,430.945,146.2431,621.5891,-101.1249,89.8631,-98.8417
80,10.746295928955078,759.1053,512.6322,430.8729,145.3769,621.9975,-88.706,89.836,-86.9218
81,10.87844204902649,756.2471,514.1573,430.8082,144.5214,622.3273,-80.4102,89.8045,-78.9687
82,11.01488208770752,752.6329,515.6627,430.7495,143.6363,622.6086,-74.1759,89.7669,-72.9737
83,11.147151947021484,749.4931,517.3046,430.7019,142.7979,622.8174,-70.0874,89.7317,-69.0941
84,11.282798051834106,746.7272,517.8099,430.6605,141.8914,622.9787,-66.868,89.689,-65.8862
85,11.41864800453186,743.4884,518.882,430.6299,141.0566,623.0672,-64.5855,89.6495,-63.6356
86,11.550571918487549,740.501,520.0025,430.607,140.1957,623.1,-62.8013,89.6074,-61.8823
87,11.686564922332764,736.6862,520.806,430.593,139.3264,623.0704,-61.3738,89.5648,-60.4931
88,11.818823099136353,733.5936,520.9874,430.587,138.4483,622.9793,-60.2726,89.5235,-59.4273
89,11.955097913742065,730.1751,521.7255,430.5898,137.5949,622.8261,-59.3956,89.4808,-58.538
90,12.086688041687012,727.0222,521.413,430.6008,136.7352,622.6244,-58.7161,89.4387,-57.8482
91,12.222692966461182,723.9531,521.6582,430.62,135.8695,622.3523,-58.1407,89.3964,-57.2756
92,12.358731031417847,720.3282,521.349,430.648,134.9779,622.0189,-57.6876,89.354,-56.8137
93,12.490837097167969,716.9591,521.0884,430.6825,134.1195,621.6375,-57.329,89.3135,-56.4463
94,12.626842975616455,713.1631,521.1763,430.7233,133.275,621.2079,-57.0339,89.2723,-56.126
95,12.758634090423584,709.6924,521.1123,430.7699,132.444,620.7311,-56.8129,89.2317,-55.8782
96,12.894814014434814,706.4925,520.4902,430.8246,131.5794,620.1672,-56.6197,89.1912,-55.669
97,13.026978015899658,702.6887,520.2663,430.8848,130.7098,619.5752,-56.4736,89.1515,-55.4995
