frame_id,time,u,v,X,Y,Z,A,B,C
0,0.0,295.4078,540.8651,-457.6817,-477.3637,593.5595,-37.5691,88.1729,86.3663
1,0.13619208335876465,297.869,537.1823,-456.7366,-477.6459,590.325,-37.7809,88.1344,86.1299
2,0.2682812213897705,300.6779,534.3306,-455.7059,-477.9229,586.8467,-37.9984,88.0944,85.8747
3,0.40471911430358887,302.684,531.1926,-454.6691,-478.1725,583.3399,-38.2186,88.0579,85.6318
4,0.5401091575622559,304.772,527.5163,-453.5494,-478.3998,579.6305,-38.4379,88.0208,85.399
5,0.6721010208129883,307.2323,524.9595,-452.4988,-478.5837,576.3487,-38.6322,87.989,85.1765
6,0.8083670139312744,308.9809,521.1089,-451.4274,-478.7425,572.9144,-38.8336,87.959,84.9657
7,0.9401261806488037,310.786,518.0595,-450.3328,-478.8699,569.508,-39.0194,87.9319,84.7687
8,1.0769011974334717,312.7119,515.4432,-449.2798,-478.9681,566.1628,-39.2046,87.9071,84.5794
9,1.208083152770996,314.3274,511.9848,-448.3164,-479.0392,562.9253,-39.3789,87.8852,84.4025
10,1.34421706199646,315.9842,509.2898,-447.134,-479.0812,559.6844,-39.5508,87.8655,84.2303
11,1.4798431396484375,317.1406,505.8199,-446.0257,-479.0984,556.3399,-39.7252,87.848,84.0679
12,1.6123230457305908,318.5547,502.085,-445.0106,-479.0886,553.4028,-39.8777,87.8336,83.9189
13,1.7487640380859375,320.1158,500.0251,-443.9606,-479.0537,550.2129,-40.036,87.8215,83.7725
14,1.8799540996551514,321.2463,496.9961,-442.8857,-478.9981,547.3654,-40.1813,87.8122,83.6427
15,2.0158870220184326,321.9883,494.1674,-441.8654,-478.9212,544.3262,-40.325,87.8049,83.5148
16,2.1482930183410645,323.0343,491.8527,-440.8425,-478.8225,541.4745,-40.4628,87.8,83.3932
17,2.2840001583099365,324.061,488.4106,-439.7772,-478.697,538.5521,-40.6004,87.7972,83.2786
18,2.4201040267944336,324.9168,485.7151,-438.7549,-478.5571,535.7259,-40.7332,87.7968,83.1744
19,2.5520222187042236,325.5279,483.3294,-437.8043,-478.4013,532.9816,-40.8592,87.7985,83.0773
20,2.688321113586426,326.1978,480.3538,-436.7553,-478.2226,530.3066,-40.9791,87.8024,82.9826
21,2.820056200027466,326.7061,477.5255,-435.7272,-478.0307,527.5436,-41.0976,87.8079,82.8969
22,2.9559662342071533,327.4645,475.4973,-434.7173,-477.8198,524.9609,-41.2097,87.816,82.8158
23,3.0880520343780518,327.9639,472.5345,-433.765,-477.6019,522.4428,-41.318,87.8254,82.7418
24,3.2238781452178955,328.1997,469.6639,-432.7728,-477.3535,519.8366,-41.4263,87.8372,82.6729
25,3.359999179840088,328.9688,467.7832,-431.7646,-477.0982,517.3312,-41.5307,87.8508,82.6081
