frame_id,time,u,v,X,Y,Z,A,B,C
60,8.055800914764404,491.4287,521.2081,-337.8695,-474.5304,639.395,144.8331,87.4547,-85.0946
61,8.191787004470825,494.33,527.6426,-334.5188,-473.7304,646.0871,144.6738,87.5909,-85.3622
62,8.323790073394775,498.4244,532.7813,-331.3323,-472.9161,652.1085,144.505,87.7285,-85.6487
63,8.459567070007324,502.0863,538.5878,-328.2375,-472.0866,657.9482,144.3204,87.8677,-85.9863
64,8.5917809009552,506.7087,544.2198,-325.1914,-471.281,663.3633,144.1005,88.0102,-86.3515
65,8.72850489616394,510.8824,548.7858,-322.09,-470.4634,668.5323,143.8235,88.1648,-86.7827
66,8.863840103149414,514.9176,554.0465,-318.9361,-469.6644,673.3044,143.4681,88.3248,-87.3202
67,8.995779991149902,519.7164,558.064,-316.3224,-469.0447,677.2721,143.03,88.4775,-87.9187
68,9.13194990158081,524.2479,561.4081,-313.5048,-468.4372,681.1584,142.3901,88.6487,-88.737
69,9.263799905776978,528.8094,565.072,-310.6591,-467.9038,684.4934,141.5305,88.8174,-89.8236
70,9.39979100227356,533.3969,567.672,-307.9512,-467.4957,687.3678,140.2028,88.993,-91.4025
71,9.531873941421509,538.2073,569.4468,-305.3784,-467.2322,689.8184,138.1611,89.171,-93.6654
72,9.667646884918213,542.4855,571.7925,-302.8587,-467.1144,691.6498,134.6621,89.351,-97.5668
73,9.803637027740479,546.7402,573.0233,-300.4277,-467.1619,693.0459,127.7617,89.5377,-104.9332
74,9.93563199043274,550.7574,574.1762,-298.298,-467.3834,693.7419,113.181,89.7006,-122.084
75,10.07179307937622,554.6309,574.1589,-296.2191,-467.7895,693.9309,73.7102,89.804,-165.2315
76,10.203990936279297,558.2021,572.7828,-294.3967,-468.3236,693.5705,25.6391,89.7374,148.4868
77,10.339775085449219,561.3879,569.8235,-292.606,-469.0895,692.638,2.707,89.5855,129.0134
78,10.472172021865845,563.3299,570.1863,-291.078,-469.9449,691.2763,-6.2063,89.4099,120.8021
79,10.607851028442383,565.4937,568.2706,-289.6836,-470.9504,689.3779,-10.5852,89.2293,116.661
80,10.74409294128418,566.9117,565.7898,-288.341,-472.1567,686.9591,-13.2139,89.0414,114.1392
81,10.876152992248535,568.4274,563.6801,-287.19,-473.4102,684.1396,-14.7808,88.8568,112.6111
82,11.01173710823059,569.3008,560.3854,-286.0989,-474.8267,680.8791,-15.8278,88.6745,111.5858
83,11.143693923950195,569.8188,555.6847,-285.1432,-476.2827,677.2789,-16.5278,88.4918,110.9351
84,11.279953956604004,569.7305,552.0947,-284.1992,-477.9315,672.9062,-16.9906,88.3098,110.4965
85,11.411747932434082,570.156,547.2288,-283.2614,-479.6088,668.3965,-17.3141,88.1347,110.2192
86,11.547749996185303,569.2678,542.6534,-282.4185,-481.3108,663.1955,-17.5244,87.9642,110.0552
87,11.684246063232422,568.8056,536.6528,-281.557,-483.1863,657.8285,-17.655,87.7886,109.9712
88,11.815891027450562,567.6639,531.3602,-280.6981,-484.9403,652.2363,-17.7278,87.6347,109.9547
89,11.951833963394165,566.4331,526.0367,-279.8913,-486.6658,646.2842,-17.763,87.4796,109.9805
90,12.083869934082031,564.8674,520.1163,-279.0136,-488.4105,640.1128,-17.7687,87.327,110.041
91,12.219815969467163,563.6366,512.7661,-278.0177,-490.2783,633.3723,-17.7518,87.177,110.1309
92,12.351738929748535,561.7819,506.5307,-277.0381,-491.858,626.8213,-17.7201,87.0411,110.2328
93,12.487819910049438,560.1705,500.108,-275.8443,-493.535,619.603,-17.673,86.9043,110.3538
94,12.623840093612671,558.3998,493.4561,-274.5709,-495.0986,612.1887,-17.6121,86.7702,110.4947
95,12.75576400756836,556.6864,486.236,-273.2242,-496.5706,604.8611,-17.5423,86.6475,110.642
96,12.891949892044067,554.7479,479.2828,-271.6855,-497.9548,596.9966,-17.4564,86.524,110.8072
97,13.024085998535156,553.2668,471.2801,-270.0076,-499.2181,589.2169,-17.3629,86.4169,110.9767
98,13.15978193283081,551.1357,464.3497,-268.1954,-500.3883,580.7035,-17.2561,86.3161,111.1686
99,13.291637897491455,549.7103,456.1885,-266.1087,-501.3938,572.2828,-17.1424,86.2299,111.3561
100,13.427634000778198,547.5146,448.963,-263.9838,-502.2391,563.8354,-17.014,86.1523,111.5618
101,13.564507007598877,545.7371,441.3257,-261.7432,-502.8665,555.5775,-16.8778,86.0914,111.7747
102,13.69690990447998,545.049,432.7378,-259.0913,-503.3641,546.3856,-16.7299,86.0449,111.996
103,13.831857919692993,542.6257,425.0101,-256.3744,-503.6413,537.2624,-16.5682,86.0155,112.2183
104,13.963855028152466,541.573,417.8145,-253.6335,-503.6793,528.2632,-16.4027,86.0051,112.4419
