frame_id,time,u,v,X,Y,Z,A,B,C
0,0.0,224.6098,601.2807,-473.7917,-466.9429,658.3217,-30.9362,89.208,94.3169
1,0.13350510597229004,227.6523,598.6773,-473.5889,-467.1796,657.1465,-31.1517,89.187,94.0867
2,0.2674291133880615,230.8503,596.6473,-473.1614,-467.6291,654.8601,-31.5857,89.1379,93.565
3,0.3992140293121338,234.2567,594.7562,-472.576,-468.233,651.9826,-32.021,89.0902,93.0753
4,0.6711199283599854,241.0197,588.9954,-471.3517,-469.4071,646.4319,-32.8209,88.9885,92.1234
5,0.8035130500793457,244.0479,587.1102,-470.7039,-469.9723,643.6522,-33.1807,88.9378,91.6808
6,0.9391000270843506,248.4461,584.5032,-470.0374,-470.5453,640.7097,-33.5436,88.8859,91.2587
7,1.0714960098266602,251.5998,580.7562,-469.393,-471.0877,637.984,-33.8679,88.837,90.8543
8,1.207021951675415,255.0981,578.1555,-468.6583,-471.6508,634.9566,-34.189,88.7862,90.465
9,1.3394031524658203,258.1361,576.0999,-467.9455,-472.1819,632.0237,-34.4927,88.736,90.0904
10,1.4751410484313965,261.9452,572.9655,-467.219,-472.6968,629.0645,-34.7873,88.6854,89.7244
11,1.611523151397705,265.1225,570.6001,-466.4364,-473.2338,625.8548,-35.0896,88.6343,89.3536
12,1.7433030605316162,268.4728,567.7015,-465.694,-473.703,622.8938,-35.3544,88.5849,89.0148
13,1.879457950592041,271.5659,564.5142,-464.8361,-474.2237,619.5475,-35.6441,88.534,88.682
14,2.01094913482666,274.6634,561.4416,-464.0025,-474.6782,616.4434,-35.8983,88.4855,88.3618
15,2.1475510597229004,277.9178,558.9387,-463.1141,-475.1468,613.0829,-36.1644,88.4372,88.0465
16,2.279463052749634,280.7505,555.4097,-462.3069,-475.5571,609.9766,-36.4113,88.3905,87.7436
17,2.4150569438934326,283.9893,552.8856,-461.3735,-475.9728,606.6372,-36.6617,88.342,87.4386
18,2.5514349937438965,286.8111,550.0086,-460.4325,-476.3727,603.1891,-36.9107,88.2953,87.1489
19,2.6829400062561035,289.7128,545.8433,-459.505,-476.7361,599.8296,-37.1467,88.2515,86.8688
20,2.8191909790039062,292.5046,543.1558,-458.5235,-477.0872,596.4798,-37.3787,88.2068,86.5879
21,2.951154947280884,294.9686,540.2156,-457.5463,-477.4062,593.09,-37.6064,88.166,86.3307
22,3.0874669551849365,297.7622,536.5938,-456.522,-477.7063,589.4916,-37.832,88.1249,86.0637
23,3.219104051589966,300.4858,533.9147,-455.4713,-477.9809,586.0429,-38.0513,88.0863,85.8224
24,3.3556981086730957,302.697,530.4224,-454.4009,-478.2267,582.5267,-38.2642,88.0483,85.575
25,3.491809129714966,304.7119,526.7893,-453.3072,-478.4465,578.913,-38.4864,88.013,85.3393
26,3.6254000663757324,307.3862,523.7952,-452.2456,-478.6266,575.4816,-38.6849,87.9815,85.1224
27,3.7592310905456543,309.1316,520.2181,-451.1988,-478.7713,572.1287,-38.8729,87.9531,84.924
28,3.891024112701416,311.0558,517.8937,-450.1097,-478.8939,568.7675,-39.0606,87.9257,84.722
29,4.026991128921509,312.9846,514.4324,-448.993,-478.9898,565.3653,-39.2473,87.9015,84.5357
30,4.159250020980835,315.0494,511.2865,-447.9512,-479.051,562.2553,-39.423,87.8804,84.359
31,4.294973134994507,316.5974,508.6824,-446.894,-479.0881,558.9339,-39.5946,87.8608,84.1892
32,4.431195974349976,317.8438,504.7853,-445.7931,-479.098,555.7462,-39.7598,87.8443,84.0292
33,4.56379508972168,319.5624,501.6496,-444.7639,-479.083,552.6883,-39.9124,87.8308,83.8799
34,4.699031114578247,320.9946,499.4854,-443.6833,-479.0419,549.5816,-40.0681,87.819,83.7395
35,4.831161022186279,321.9038,496.2878,-442.6839,-478.9838,546.577,-40.2143,87.8102,83.6109
36,4.9670281410217285,323.2376,493.7065,-441.5982,-478.8966,543.6354,-40.3582,87.8035,83.4852
37,5.099197149276733,324.5449,490.9881,-440.57,-478.792,540.7533,-40.4977,87.7991,83.3672
38,5.2356390953063965,325.3505,487.6083,-439.5257,-478.665,537.7977,-40.6313,87.7969,83.254
39,5.371438026428223,325.524,484.847,-438.5186,-478.5216,535.0396,-40.7618,87.797,83.1495
40,5.508357048034668,326.8292,482.5381,-437.456,-478.3524,532.242,-40.8889,87.7993,83.0498
41,5.640422105789185,327.9602,479.5494,-436.5071,-478.1822,529.6527,-41.0055,87.8035,82.9614
42,5.772947072982788,328.7783,477.1615,-435.4958,-477.9835,526.9852,-41.1266,87.8099,82.8759
43,5.907192945480347,329.4071,474.8466,-434.4709,-477.7639,524.3152,-41.2377,87.8183,82.7962
44,6.038968086242676,329.9642,471.9417,-433.5453,-477.5448,521.8503,-41.342,87.8279,82.7244
45,6.175022125244141,330.5358,469.1499,-432.5165,-477.2953,519.253,-41.4505,87.8402,82.6566
46,6.311068058013916,331.2399,467.1422,-431.557,-477.0422,516.7304,-41.5537,87.8543,82.5942
47,6.442934989929199,331.907,464.7458,-430.6023,-476.7731,514.3902,-41.65,87.8694,82.5372
48,6.579339981079102,332.3201,461.5392,-429.6778,-476.4979,511.9779,-41.7454,87.8871,82.4828
49,6.71101713180542,332.8529,459.5207,-428.7258,-476.2124,509.6997,-41.8369,87.9063,82.4326
50,6.847295045852661,333.1967,457.5328,-427.808,-475.9044,507.374,-41.9328,87.9268,82.3822
51,6.979090929031372,333.4402,454.7287,-426.8971,-475.6175,505.2512,-42.0217,87.9491,82.3353
52,7.114995002746582,333.5347,452.0656,-425.9943,-475.3014,503.0404,-42.1181,87.9742,82.2867
53,7.251285076141357,334.064,450.5144,-425.0584,-474.9763,500.9524,-42.2133,88.0005,82.2387
54,7.3858160972595215,334.3159,448.0121,-424.2984,-474.7047,499.1647,-42.2988,88.025,82.1938
55,7.522886037826538,333.7331,445.5633,-423.3105,-474.33,496.9362,-42.4136,88.059,82.1357
56,7.652109146118164,334.4131,443.662,-422.4318,-474.0081,495.0386,-42.5152,88.0898,82.0833
57,7.786864995956421,334.6111,441.9994,-421.623,-473.6976,493.2911,-42.6201,88.122,82.0242
58,7.919042110443115,334.9408,439.9875,-420.7392,-473.3498,491.3549,-42.7382,88.1585,81.9634
59,8.055231094360352,334.9117,438.032,-419.8979,-473.0108,489.6012,-42.8629,88.1963,81.8934
60,8.1964590549469,334.8361,435.991,-419.0199,-472.6699,487.811,-42.9911,88.2362,81.8168
61,8.32694411277771,334.3476,434.5555,-418.2194,-472.3371,486.2343,-43.1245,88.2758,81.7366
62,8.459591150283813,334.8355,432.6793,-417.4075,-472.0074,484.6336,-43.2728,88.3175,81.6473
63,8.59126615524292,335.0953,430.4613,-416.7117,-471.6977,483.1909,-43.4239,88.3599,81.5502
64,8.730705976486206,334.9586,428.2361,-415.8025,-471.3524,481.6278,-43.5974,88.4068,81.4326
65,8.860190153121948,334.3033,426.5693,-415.0163,-471.0379,480.2725,-43.7727,88.4527,81.3131
66,8.99495005607605,334.7332,425.0001,-414.2738,-470.7257,478.9005,-43.9684,88.5008,81.1766
67,9.130990028381348,334.8558,423.8725,-413.4901,-470.4123,477.5925,-44.1875,88.5516,81.0164
68,9.262992143630981,334.9927,422.3653,-412.7195,-470.0886,476.2911,-44.4268,88.6042,80.8426
69,9.398987054824829,334.801,420.5476,-411.9895,-469.7926,475.1238,-44.6797,88.656,80.6402
70,9.53102993965149,334.803,419.1047,-411.2839,-469.5174,474.0657,-44.9461,88.707,80.4241
71,9.667016983032227,334.7343,417.8279,-410.4932,-469.2061,472.9005,-45.2893,88.7676,80.1557
72,9.7989821434021,334.5497,416.8168,-409.82,-468.9307,471.898,-45.6267,88.822,79.8608
73,9.934889078140259,334.5143,415.6487,-409.1051,-468.6585,470.9055,-46.0319,88.883,79.5135
74,10.071092128753662,334.1364,414.5961,-408.3997,-468.3846,469.9906,-46.4846,88.9416,79.1198
75,10.202821969985962,333.9457,413.394,-407.7203,-468.1259,469.1254,-46.9959,89.0022,78.6745
76,10.339811086654663,333.8067,411.7452,-407.0529,-467.8879,468.3387,-47.5853,89.066,78.1123
77,10.470806121826172,333.6691,410.7072,-406.3578,-467.6365,467.563,-48.2886,89.1269,77.4957
78,10.607211112976074,333.6558,409.7414,-405.7045,-467.4102,466.8635,-49.1263,89.1943,76.6943
79,10.738882064819336,333.5439,408.5762,-405.0787,-467.1929,466.2366,-50.0199,89.256,75.828
80,10.87539792060852,333.1653,407.988,-404.438,-466.9882,465.6758,-51.2086,89.3233,74.6666
81,11.011023998260498,333.0634,406.9962,-403.7982,-466.7865,465.1223,-52.6552,89.3888,73.2403
82,11.142929077148438,332.767,406.5107,-403.2286,-466.6144,464.6606,-54.4032,89.4533,71.4938
83,11.279029130935669,332.6264,405.5887,-402.6129,-466.437,464.2503,-56.7503,89.5207,69.175
84,11.410953998565674,332.3592,404.9718,-402.0189,-466.2747,463.8889,-59.6436,89.5849,66.1514
85,11.546834945678711,332.2302,403.9721,-401.4717,-466.1312,463.5852,-64.0731,89.649,61.7189
86,11.67902398109436,331.8534,403.2197,-400.9113,-465.9982,463.3442,-69.8339,89.7105,55.648
87,11.81490707397461,331.6529,402.7527,-400.3777,-465.8801,463.1464,-79.036,89.767,46.1095
88,11.950943946838379,331.5207,402.0356,-399.8183,-465.7677,463.0086,-93.4193,89.8147,30.4299
89,12.08338212966919,331.1604,401.5012,-399.2839,-465.6681,462.9158,-115.3837,89.8421,8.1427
90,12.219398021697998,330.1481,401.1209,-398.7847,-465.5856,462.88,-141.0667,89.8392,-18.0321
91,12.351279020309448,330.957,400.8512,-398.2686,-465.5139,462.8947,-163.6575,89.8086,-38.765
92,12.48686408996582,330.7921,400.7168,-397.7791,-465.456,462.9621,-48.0961,89.756,-52.3128
93,12.618911027908325,330.5542,400.3068,-397.2995,-465.4102,463.077,173.2325,89.6972,-60.7213
94,12.754980087280273,330.4583,400.173,-396.8212,-465.3769,463.2523,167.2348,89.6317,-66.3863
95,12.89120101928711,330.1041,400.6023,-396.342,-465.3562,463.473,163.0617,89.5626,-70.3657
96,13.022860050201416,329.8207,400.9326,-395.8934,-465.3487,463.74,160.1423,89.4951,-73.1299
97,13.158859014511108,329.8724,401.4581,-395.4417,-465.3537,464.0748,157.79,89.4244,-75.2487
98,13.290977954864502,329.7841,401.1028,-395.0061,-465.3715,464.4454,156.0436,89.3537,-76.8814
99,13.42693305015564,329.6017,400.8351,-394.5662,-465.4027,464.8782,154.6277,89.2816,-78.1881
100,13.55888295173645,329.0577,400.5233,-394.1526,-465.443,465.3419,153.5188,89.2098,-79.2433
101,13.694926977157593,329.051,400.5367,-393.7164,-465.5007,465.8793,152.5342,89.137,-80.1156
102,13.830909013748169,328.812,400.9883,-393.3105,-465.5671,466.4717,151.7401,89.0661,-80.8156
103,13.963792085647583,328.6371,401.3755,-392.9042,-465.6471,467.0786,151.0952,88.994,-81.4065
104,14.098855018615723,328.5415,401.4405,-392.5033,-465.7375,467.7567,150.5189,88.9219,-81.909
105,14.23075795173645,328.456,401.9134,-392.1243,-465.8393,468.4842,150.0259,88.8536,-82.3162
106,14.367772102355957,328.1418,402.1286,-391.7359,-465.9585,469.2743,149.5879,88.7819,-82.6821
107,14.500518083572388,327.2881,402.7276,-391.3706,-466.0756,470.0433,149.2228,88.7143,-82.9809
108,14.634877920150757,327.4701,403.3214,-391.0198,-466.2031,470.8858,148.9063,88.6484,-83.2372
109,14.777451038360596,327.7454,404.1667,-390.629,-466.3581,471.8324,148.6027,88.576,-83.473
110,14.908405065536499,327.4923,404.809,-390.3035,-466.4987,472.6981,148.3661,88.5117,-83.6586
111,15.039968967437744,326.5346,405.3793,-389.956,-466.6578,473.6655,148.1388,88.4507,-83.8137
112,15.171513080596924,327.1444,406.2328,-389.6258,-466.8193,474.6387,147.9361,88.3861,-83.9542
113,15.306862115859985,327.3557,406.6728,-389.2851,-466.9964,475.7155,147.7522,88.324,-84.073
114,15.438871145248413,327.1477,406.9201,-388.9426,-467.184,476.8098,147.5891,88.2654,-84.1741
115,15.574857950210571,327.2503,407.8187,-388.6395,-467.3617,477.8602,147.4498,88.2042,-84.2613
116,15.712341070175171,327.3851,409.0349,-388.3014,-467.5608,479.0349,147.3163,88.1438,-84.3349
117,15.842648983001709,327.0097,410.0142,-388.0163,-467.752,480.1698,147.2024,88.0877,-84.3953
118,15.97921109199524,327.3511,411.1129,-387.6808,-467.9541,481.4026,147.0937,88.0289,-84.4463
119,16.110841989517212,327.3535,412.2137,-387.3812,-468.1587,482.5972,147.0007,87.9757,-84.4857
120,16.246734142303467,327.2912,413.3251,-387.05,-468.3785,483.8367,146.9159,87.9206,-84.5185
