frame_id,time,u,v,X,Y,Z,A,B,C
0,0.0,1057.9963,315.8034,436.4878,197.8599,538.0853,112.9263,89.1984,113.2557
1,0.1359400749206543,1054.4728,317.3727,436.1479,197.2918,538.7048,114.9158,89.2361,115.3324
2,0.27196192741394043,1052.0558,319.5355,435.8434,196.7348,539.3806,117.0293,89.2701,117.4907
3,0.4042818546295166,1047.817,320.857,435.5668,196.1688,540.0583,119.1848,89.299,119.7478
4,0.5402669906616211,1044.3162,322.7078,435.3076,195.5997,540.8108,121.5663,89.3262,122.1343
5,0.672205924987793,1041.4238,324.0977,435.0871,195.0471,541.527,123.7754,89.3472,124.3874
6,0.8079569339752197,1038.1086,326.1279,434.8842,194.4777,542.2922,126.1414,89.3658,126.7736
7,0.9399330615997314,1034.9434,328.0644,434.707,193.9456,543.0744,128.4811,89.3808,129.1606
8,1.076413869857788,1032.1239,329.7044,434.5473,193.3885,543.8942,130.7938,89.3938,131.5512
9,1.2118499279022217,1028.6681,332.1462,434.4097,192.842,544.7214,133.1536,89.4036,133.9196
10,1.3439929485321045,1025.7773,333.9643,434.2823,192.2666,545.6242,135.3339,89.4106,136.1129
11,1.480241060256958,1023.0911,335.6812,434.1719,191.6712,546.5757,137.5657,89.4159,138.3813
12,1.6125850677490234,1020.0057,337.6609,434.083,191.0962,547.5041,139.5712,89.4185,140.3966
13,1.747838020324707,1016.9171,339.6304,434.0043,190.5088,548.5245,141.6395,89.4195,142.3786
14,1.8800029754638672,1013.9737,341.3268,433.9451,189.9491,549.4695,143.3053,89.4187,144.141
15,2.0160350799560547,1011.7175,343.2339,433.8956,189.3338,550.5267,145.0103,89.4164,145.8097
16,2.152406930923462,1008.9602,345.4962,433.8574,188.717,551.6007,146.5327,89.4129,147.3271
17,2.284029006958008,1006.567,347.8359,433.8339,188.1353,552.6782,147.8241,89.4085,148.6592
18,2.420171022415161,1002.4913,350.3438,433.8202,187.495,553.8009,149.0158,89.4029,149.8484
19,2.5520589351654053,999.6769,352.8871,433.8165,186.889,554.9487,150.0615,89.3967,150.872
20,2.6882519721984863,997.1925,355.0014,433.8222,186.263,556.1455,150.9927,89.3899,151.8058
21,2.820178985595703,994.5363,357.2161,433.836,185.6454,557.3192,151.7331,89.3829,152.5565
22,2.956233024597168,991.6778,359.8886,433.8566,185.0037,558.5381,152.3944,89.3756,153.197
23,3.092189073562622,989.0092,362.6992,433.8838,184.3573,559.8159,152.9229,89.3681,153.7282
